Actual,Predicted,MSE
0.053551912568306013,0.07047035,0.0002862334574742112
0.053551912568306013,0.06803367,0.00020972138141270766
0.053551912568306013,0.07159206,0.0003254470171967645
0.05573770491803279,0.07777008,0.00048542540599090484
0.05573770491803279,0.08333067,0.000761371639732801
0.05573770491803279,0.07425754,0.00034298420710866405
0.05573770491803279,0.073608205,0.0003193547632580487
0.029508196721311476,0.08336227,0.0029002608232531666
0.029508196721311476,0.07175167,0.0017845109543224063
0.029508196721311476,0.080651104,0.0026155970109682475
0.029508196721311476,0.07887535,0.0024371156226000836
0.06557377049180327,0.098630376,0.00109273917831223
0.06557377049180327,0.13228308,0.004450131527300013
0.06557377049180327,0.1356425,0.004909626677144332
0.06557377049180327,0.1335641,0.004622684861685642
0.07868852459016393,0.12824376,0.002455721284617913
0.07868852459016393,0.13242708,0.0028878324950674964
0.07868852459016393,0.115276955,0.001338713244839597
0.07868852459016393,0.10857025,0.0008929173872822092
0.04918032786885246,0.10904835,0.003584180270917603
0.04918032786885246,0.08426335,0.0012308182376216334
0.04918032786885246,0.09398925,0.0020078397753634796
0.04918032786885246,0.09346813,0.001961409385264931
0.05901639344262295,0.095543526,0.0013342314211217585
0.05901639344262295,0.089263484,0.0009148864800448526
0.05901639344262295,0.0753729,0.0002675352115184946
0.05901639344262295,0.08825742,0.0008550374635246069
0.06010928961748634,0.085113615,0.000625216277712474
0.06010928961748634,0.08369225,0.0005561561447304986
0.06010928961748634,0.09217849,0.0010284333750660338
0.06010928961748634,0.09647272,0.001322298910755587
0.08415300546448087,0.10607761,0.00048068834746155394
0.08415300546448087,0.11716053,0.0010894966032301008
0.08415300546448087,0.137162,0.0028099534953980854
0.08415300546448087,0.15109909,0.0044817776733341785
0.06775956284153005,0.16833514,0.010115446670760071
0.06775956284153005,0.1884657,0.014569971439926289
0.06775956284153005,0.180956,0.012813434755073235
0.06775956284153005,0.15576771,0.00774543379320767
0.09508196721311475,0.11920854,0.0005820913717148778
0.09508196721311475,0.09539239,9.63629806240696e-08
0.09508196721311475,0.07527037,0.00039249939804507605
0.09508196721311475,0.06715611,0.0007798532953196628
0.053551912568306013,0.06324439,9.394407044571439e-05
0.053551912568306013,0.042632792,0.00011922719081835693
0.053551912568306013,0.044872522,7.533181449000418e-05
0.053551912568306013,0.044008054,9.108523944100524e-05
0.028415300546448086,0.046885945,0.0003411647029424137
0.028415300546448086,0.037296318,7.887246244468435e-05
0.028415300546448086,0.040758982,0.00015236647925169242
0.028415300546448086,0.04762216,0.00036890341639582707
0.04371584699453552,0.045744807,4.116676788807422e-06
0.04371584699453552,0.053448997,9.473421755421637e-05
0.04371584699453552,0.05378797,0.00010144764275640862
0.04371584699453552,0.06276611,0.0003629126115302005
0.0459016393442623,0.059758432,0.00019201070850987322
0.0459016393442623,0.061247177,0.00023548553889672974
0.0459016393442623,0.063352294,0.0003045253572053829
0.0459016393442623,0.069129646,0.0005395402850428229
0.08524590163934426,0.08666482,2.0133242835507315e-06
0.08524590163934426,0.11418543,0.000837496308075006
0.08524590163934426,0.09949401,0.0002030085978422546
0.08524590163934426,0.09450061,8.564960356033507e-05
0.10382513661202185,0.100047104,1.4273529959226246e-05
0.10382513661202185,0.12012811,0.00026578694295708395
0.10382513661202185,0.1234218,0.00038402933809943124
0.10382513661202185,0.12750766,0.0005608617630540058
0.08852459016393442,0.1573827,0.004741438858729269
0.08852459016393442,0.1573741,0.004740254852781759
0.08852459016393442,0.16303095,0.005551197986113478
0.08852459016393442,0.15167587,0.003988083520257117
0.08415300546448087,0.1261088,0.0017602883094854891
0.08415300546448087,0.1075209,0.0005460585261825367
0.08415300546448087,0.08857838,1.9583945482348943e-05
0.08415300546448087,0.09278344,7.448446292439012e-05
0.07431693989071038,0.081884995,5.727545969448387e-05
0.07431693989071038,0.07210196,4.906144350777145e-06
0.07431693989071038,0.066725194,5.76345987728807e-05
0.07431693989071038,0.06550253,7.769378952248529e-05
0.05792349726775956,0.06770558,9.568912501254637e-05
0.05792349726775956,0.05914452,1.490894728652174e-06
0.05792349726775956,0.05869042,5.881724455284414e-07
0.05792349726775956,0.06367219,3.3047495662893085e-05
0.06120218579234973,0.0757209,0.0002107930276031922
0.06120218579234973,0.06531803,1.6940199053096736e-05
0.06120218579234973,0.060031325,1.3709158731718329e-06
0.06120218579234973,0.07177673,0.00011182104446757394
0.05245901639344262,0.07529343,0.0005214104080321566
0.05245901639344262,0.06664555,0.00020125767186283082
0.05245901639344262,0.06905315,0.00027536529383023945
0.05245901639344262,0.059002727,4.282015203762882e-05
0.029508196721311476,0.053079687,0.0005556151567362374
0.029508196721311476,0.04623288,0.0002797150027363464
0.029508196721311476,0.048057526,0.00034407762967453444
0.029508196721311476,0.048696622,0.0003681956743645973
0.02513661202185792,0.05381965,0.0008227166057856391
0.02513661202185792,0.047711067,0.0005096060131212948
0.02513661202185792,0.055772744,0.0009385725898837917
0.02513661202185792,0.054456167,0.0008596362996037885
0.028415300546448086,0.06940413,0.0016800843583775495
0.028415300546448086,0.07371797,0.0020523315584237566
0.028415300546448086,0.083799005,0.0030673546696790353
0.028415300546448086,0.07376087,0.002056220407770814
0.028415300546448086,0.079714276,0.0026315848719702844
0.028415300546448086,0.09040517,0.0038427443611607675
0.028415300546448086,0.09528538,0.0044716073116734855
0.028415300546448086,0.09834232,0.004889788303227703
0.03715846994535519,0.08816577,0.0026017444028960486
0.03715846994535519,0.08430029,0.002222350921614532
0.03715846994535519,0.084639825,0.002254479070879024
0.03715846994535519,0.090073496,0.0027999999932945808
0.042622950819672135,0.09922148,0.003203393830587388
0.042622950819672135,0.10026209,0.003322270430440116
0.042622950819672135,0.08948507,0.0021960583639816273
0.042622950819672135,0.08863686,0.0021172798611937115
0.040437158469945354,0.08622153,0.002096208771039834
0.040437158469945354,0.084050134,0.0019020916192637718
0.040437158469945354,0.079667896,0.0015390507696889622
0.040437158469945354,0.08695157,0.0021635903611638843
0.03934426229508197,0.0840643,0.0019998815378230723
0.03934426229508197,0.07363307,0.0011757221493412212
0.03934426229508197,0.057888225,0.00034387854245218684
0.03934426229508197,0.057187736,0.0003183895550854934
0.03934426229508197,0.06781681,0.0008106859056005707
0.03934426229508197,0.058012024,0.0003484853109483847
0.03934426229508197,0.060180284,0.00043413980394199246
0.03934426229508197,0.057844423,0.0003422559371398618
0.042622950819672135,0.061317034,0.0003494687484102953
0.042622950819672135,0.058943406,0.0002663572490484418
0.042622950819672135,0.05781047,0.00023066075288139865
0.042622950819672135,0.061118275,0.0003420770138402554
0.03169398907103825,0.056516156,0.0006161399512187037
0.03169398907103825,0.054913625,0.0005391514982980999
0.03169398907103825,0.0538816,0.0004922901008850144
0.03169398907103825,0.054231346,0.0005079324417265616
0.02513661202185792,0.048757493,0.0005579460416126889
0.02513661202185792,0.049514063,0.0005942601016947326
0.02513661202185792,0.052232236,0.0007341728208866184
0.02513661202185792,0.052410804,0.0007438815336192031
0.027322404371584702,0.05659975,0.0008571630323251106
0.027322404371584702,0.055319622,0.0007838442038361993
0.027322404371584702,0.04877387,0.00046016537211950633
0.027322404371584702,0.047534473,0.0004085277279567429
0.028415300546448086,0.04864552,0.000409261727355579
