Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,212.00,273.00,82.30,15.30,97.60,25.20,NA,1.10,1.30,3.20,3.80,NA,NA,NA,NA,9.70,87.60,0.50,249.50,0.00,0.00,6.40,994.40,NA
2023-01-01 00:15:00,212.00,273.00,81.00,17.90,98.80,23.20,3.60,1.20,1.20,3.00,3.50,NA,NA,NA,NA,9.60,87.60,0.50,249.80,0.00,0.00,6.30,994.30,NA
2023-01-01 00:30:00,212.00,273.00,57.40,15.30,72.70,19.90,3.70,1.00,1.40,2.80,3.40,NA,NA,NA,NA,9.50,87.60,0.40,213.10,0.00,0.00,6.60,994.30,NA
2023-01-01 00:45:00,160.00,206.00,45.10,14.10,59.20,20.80,3.70,0.90,1.30,2.60,3.20,NA,NA,NA,NA,9.40,87.50,0.60,243.20,0.00,0.00,6.20,994.10,NA
2023-01-01 01:00:00,160.00,206.00,44.20,15.10,59.30,20.00,3.60,0.80,NA,2.60,3.20,NA,NA,NA,NA,9.20,87.50,0.50,271.20,0.00,0.00,5.90,994.00,NA
2023-01-01 01:15:00,160.00,206.00,35.30,17.70,53.10,19.80,3.40,0.90,NA,2.40,2.70,NA,NA,NA,NA,9.10,87.50,0.50,238.00,0.00,0.00,6.10,994.00,NA
2023-01-01 01:30:00,160.00,206.00,37.10,15.10,52.10,18.80,3.30,0.90,NA,2.20,2.50,NA,NA,NA,NA,9.00,87.50,0.40,224.70,0.00,0.00,6.10,993.90,NA
2023-01-01 01:45:00,135.00,171.00,40.40,13.90,54.20,19.50,3.40,0.80,1.50,2.10,2.40,NA,NA,NA,NA,8.90,87.50,0.40,232.30,0.00,0.00,5.90,993.90,NA
2023-01-01 02:00:00,135.00,171.00,NA,NA,NA,NA,NA,NA,1.20,2.10,2.50,NA,NA,NA,NA,8.90,87.40,0.40,241.70,0.00,0.00,6.00,993.70,NA
2023-01-01 02:15:00,135.00,171.00,NA,NA,NA,NA,NA,NA,1.50,2.00,2.40,NA,NA,NA,NA,8.90,87.40,0.60,237.50,0.00,0.00,5.80,993.60,NA
