Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,381.00,483.00,186.90,47.00,177.30,61.20,12.40,3.10,8.30,11.10,45.20,NA,NA,NA,NA,6.90,86.90,0.30,303.50,0.00,0.00,10.20,991.80,NA
2021-01-01 00:15:00,381.00,483.00,182.00,46.80,173.30,60.60,10.80,3.10,6.40,11.60,44.10,NA,NA,NA,NA,6.80,87.10,0.40,20.80,0.00,0.00,11.40,992.30,NA
2021-01-01 00:30:00,381.00,483.00,180.70,47.90,172.80,60.30,10.40,3.30,5.90,11.70,60.40,NA,NA,NA,NA,6.50,87.30,0.10,304.90,0.00,0.00,10.60,992.10,NA
2021-01-01 00:45:00,423.00,510.00,210.00,63.70,205.10,57.80,11.00,3.50,6.10,12.00,64.30,NA,NA,NA,NA,6.50,88.70,0.40,236.90,0.00,0.00,10.30,992.00,NA
2021-01-01 01:00:00,423.00,510.00,210.70,56.70,202.30,60.50,11.50,3.60,NA,11.80,66.20,NA,NA,NA,NA,6.20,88.00,0.50,271.70,0.00,0.00,9.90,992.00,NA
2021-01-01 01:15:00,423.00,510.00,190.30,74.00,194.60,63.20,11.40,3.20,NA,11.80,64.60,NA,NA,NA,NA,6.30,88.60,0.60,276.00,0.00,0.00,9.70,992.00,NA
2021-01-01 01:30:00,423.00,510.00,211.70,58.30,203.80,63.30,12.40,3.30,NA,11.70,57.20,NA,NA,NA,NA,6.40,91.20,0.30,198.00,0.00,0.00,10.10,992.00,NA
2021-01-01 01:45:00,456.00,530.00,206.40,48.70,194.10,63.00,12.10,3.40,6.70,11.10,53.80,NA,NA,NA,NA,6.10,89.00,0.40,258.90,0.00,0.00,9.90,992.00,NA
2021-01-01 02:00:00,456.00,530.00,NA,NA,NA,NA,NA,NA,5.20,11.70,53.80,NA,NA,NA,NA,5.70,88.40,0.50,246.10,0.00,0.00,9.90,992.00,NA
2021-01-01 02:15:00,456.00,530.00,NA,NA,NA,NA,NA,NA,4.80,11.90,54.70,NA,NA,NA,NA,5.60,88.60,0.20,271.90,0.00,0.00,10.10,992.00,NA
2021-01-01 02:30:00,456.00,530.00,NA,NA,NA,NA,NA,NA,5.10,12.20,54.20,NA,NA,NA,NA,5.50,89.70,0.50,264.40,0.00,0.00,9.70,991.90,NA
2021-01-01 02:45:00,501.00,572.00,230.40,54.30,216.70,63.70,13.60,3.80,5.90,12.20,62.10,NA,NA,NA,NA,5.40,90.10,0.40,282.10,0.00,0.00,10.10,992.00,NA
2021-01-01 03:00:00,501.00,572.00,227.50,50.40,212.30,63.00,11.90,3.80,5.80,12.90,60.10,NA,NA,NA,NA,5.40,90.40,0.10,320.70,0.00,0.00,10.10,991.90,NA
2021-01-01 03:15:00,501.00,572.00,299.80,53.80,273.10,54.50,13.10,4.10,5.70,13.40,62.10,NA,NA,NA,NA,5.10,89.90,0.40,287.10,0.00,0.00,9.80,991.70,NA
2021-01-01 03:30:00,501.00,572.00,302.70,54.60,275.80,63.00,15.20,4.30,5.00,13.40,67.90,NA,NA,NA,NA,5.20,90.50,0.40,266.90,0.00,0.00,10.00,991.80,NA
2021-01-01 03:45:00,536.00,626.00,284.60,43.80,255.40,62.60,NA,4.20,6.50,13.40,65.30,NA,NA,NA,NA,5.00,91.20,0.40,283.60,0.00,0.00,10.10,991.80,NA
2021-01-01 04:00:00,536.00,626.00,266.70,49.90,244.00,60.80,12.90,4.20,6.00,13.50,70.10,NA,NA,NA,NA,5.10,91.20,0.30,63.50,0.00,0.00,11.80,992.30,NA
2021-01-01 04:15:00,536.00,626.00,281.70,48.00,255.20,60.80,12.00,4.30,5.00,13.60,64.50,NA,NA,NA,NA,5.10,91.20,0.30,259.20,0.00,0.00,10.10,991.80,NA
2021-01-01 04:30:00,536.00,626.00,293.10,49.00,265.00,62.10,12.90,4.40,6.30,13.80,72.50,NA,NA,NA,NA,4.80,91.20,0.40,5.10,0.00,0.00,10.80,992.10,NA
2021-01-01 04:45:00,600.00,688.00,276.90,51.60,253.20,57.30,12.70,NA,5.80,14.10,67.20,NA,NA,NA,NA,4.60,91.20,0.20,301.20,0.00,0.00,10.20,992.00,NA
2021-01-01 05:00:00,600.00,688.00,280.30,22.70,240.70,56.40,13.00,4.30,4.40,14.80,68.20,NA,NA,NA,NA,4.70,91.20,0.40,357.70,0.00,0.00,10.90,992.10,NA
2021-01-01 05:15:00,600.00,688.00,288.50,30.10,251.30,56.20,13.00,4.30,7.30,15.50,71.50,NA,NA,NA,NA,4.40,91.20,0.30,212.00,0.00,0.00,10.60,992.10,NA
2021-01-01 05:30:00,600.00,688.00,322.20,49.20,288.90,56.50,14.30,4.50,4.90,15.80,84.70,NA,NA,NA,NA,4.80,91.20,0.50,216.70,0.00,0.00,11.10,992.20,NA
2021-01-01 05:45:00,608.00,685.00,291.60,54.90,266.90,61.80,14.90,4.40,4.60,16.00,73.40,NA,NA,NA,NA,4.90,91.30,0.40,228.90,0.00,0.00,11.20,992.10,NA
2021-01-01 06:00:00,608.00,685.00,298.20,37.50,263.10,62.70,14.50,4.20,4.90,NA,NA,NA,NA,NA,NA,4.60,91.20,0.20,275.40,0.00,0.00,11.00,992.20,NA
2021-01-01 06:15:00,608.00,685.00,365.80,45.40,322.40,52.50,15.30,4.80,6.30,NA,NA,NA,NA,NA,NA,4.40,91.20,0.50,220.50,0.00,0.00,11.20,992.50,NA
2021-01-01 06:30:00,608.00,685.00,464.50,35.20,397.40,54.90,18.20,5.20,4.70,NA,NA,NA,NA,NA,NA,4.40,91.30,0.70,227.20,0.00,0.00,10.70,992.70,NA
2021-01-01 06:45:00,581.00,670.00,386.30,45.80,339.30,50.30,17.80,4.90,5.40,NA,NA,NA,NA,NA,NA,4.20,91.20,0.40,285.20,0.00,0.00,11.10,992.80,NA
2021-01-01 07:00:00,581.00,670.00,442.80,20.30,371.80,49.00,18.00,5.40,5.00,NA,NA,NA,NA,NA,NA,4.10,91.10,0.10,239.20,0.00,0.00,12.20,993.30,NA
2021-01-01 07:15:00,581.00,670.00,496.00,50.90,431.40,60.10,19.70,5.30,5.40,NA,NA,NA,NA,NA,NA,4.10,91.20,0.50,268.30,0.00,0.00,13.00,993.10,NA
2021-01-01 07:30:00,581.00,670.00,464.20,51.30,405.80,52.50,20.30,5.10,5.80,NA,NA,NA,NA,NA,NA,4.20,91.30,0.70,237.60,0.00,0.00,17.20,993.50,NA
2021-01-01 07:45:00,571.00,654.00,386.80,62.30,348.40,67.70,NA,4.60,5.00,NA,NA,NA,NA,NA,NA,4.40,91.30,0.70,232.20,0.00,0.00,22.40,993.70,NA
2021-01-01 08:00:00,571.00,654.00,424.70,46.90,371.20,67.40,15.10,4.50,5.60,NA,NA,NA,NA,NA,NA,4.80,91.20,0.60,244.90,0.00,0.00,27.80,993.80,NA
2021-01-01 08:15:00,571.00,654.00,425.30,51.50,374.20,50.60,12.00,4.40,5.10,NA,NA,NA,NA,NA,NA,5.10,91.20,0.40,233.10,0.00,0.00,33.60,994.10,NA
2021-01-01 08:30:00,571.00,654.00,405.90,59.10,362.50,57.60,11.30,4.50,5.50,NA,NA,NA,NA,NA,NA,5.80,91.30,0.40,235.50,0.00,0.00,40.10,994.30,NA
2021-01-01 08:45:00,537.00,665.00,446.90,65.80,399.30,46.70,12.40,4.70,6.40,NA,NA,NA,NA,NA,NA,6.40,91.40,0.40,219.60,0.00,0.00,46.90,994.60,NA
2021-01-01 09:00:00,537.00,665.00,398.90,80.90,368.30,59.80,12.40,4.10,5.70,NA,NA,NA,NA,NA,NA,7.40,91.50,0.10,205.90,0.00,0.00,53.50,994.80,NA
2021-01-01 09:15:00,537.00,665.00,218.30,134.10,249.40,63.30,9.30,3.00,4.80,NA,NA,NA,NA,NA,NA,8.50,91.00,0.60,91.90,0.00,0.00,58.70,995.30,NA
