Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,396.00,433.00,NA,NA,NA,NA,6.00,1.60,6.90,8.90,47.90,15.30,NA,NA,NA,3.60,77.70,0.30,215.00,NA,0.00,5.20,991.50,NA
2019-01-01 00:15:00,396.00,433.00,388.60,19.90,327.40,NA,4.70,1.20,9.60,8.70,46.10,15.10,NA,NA,NA,3.40,78.00,0.30,253.40,NA,0.00,4.80,991.50,NA
2019-01-01 00:30:00,396.00,433.00,372.00,25.60,316.90,NA,3.70,1.40,9.20,8.80,47.40,16.10,NA,NA,NA,3.30,78.50,0.30,282.40,NA,0.00,5.10,991.50,NA
2019-01-01 00:45:00,357.00,374.00,375.60,4.70,308.70,1.00,3.10,1.50,8.20,7.90,42.50,14.80,NA,NA,NA,3.30,79.00,0.30,277.70,NA,0.00,5.30,991.50,NA
2019-01-01 01:00:00,357.00,374.00,NA,NA,NA,NA,4.50,1.60,NA,7.60,40.20,13.90,NA,NA,NA,3.20,79.50,0.30,283.80,NA,0.00,5.20,991.50,NA
2019-01-01 01:15:00,357.00,374.00,NA,NA,NA,NA,4.50,2.20,NA,7.90,39.50,13.40,NA,NA,NA,3.10,79.70,0.30,268.00,NA,0.00,5.20,991.60,NA
2019-01-01 01:30:00,357.00,374.00,NA,NA,NA,NA,4.70,2.40,NA,8.60,41.80,13.70,NA,NA,NA,2.90,80.00,0.30,275.20,NA,0.00,4.90,991.60,NA
2019-01-01 01:45:00,463.00,482.00,NA,NA,NA,NA,4.70,2.20,9.20,9.40,43.70,14.00,NA,NA,NA,2.80,80.30,0.30,291.80,NA,0.00,5.10,991.60,NA
2019-01-01 02:00:00,463.00,482.00,NA,NA,NA,NA,NA,NA,9.80,9.70,45.40,14.50,NA,NA,NA,2.80,80.70,0.30,299.50,NA,0.00,4.90,991.60,NA
2019-01-01 02:15:00,463.00,482.00,NA,NA,NA,NA,NA,NA,8.60,9.80,46.10,14.70,NA,NA,NA,2.90,81.10,0.30,303.50,NA,0.00,5.10,991.60,NA
2019-01-01 02:30:00,463.00,482.00,NA,NA,NA,NA,NA,NA,9.80,9.60,47.90,15.10,NA,NA,NA,2.90,81.20,0.30,293.10,NA,0.00,5.10,991.60,NA
2019-01-01 02:45:00,481.00,526.00,NA,NA,NA,NA,6.30,2.10,10.80,9.10,46.70,14.80,NA,NA,NA,2.80,81.30,0.30,272.40,NA,0.00,5.10,991.60,NA
