Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,182.00,279.00,46.80,76.00,78.50,28.40,3.40,1.40,2.00,3.30,10.90,NA,NA,NA,NA,6.10,92.00,1.50,248.00,0.00,0.00,3.50,997.50,NA
2019-01-01 00:15:00,182.00,279.00,51.80,74.80,82.00,28.70,3.60,1.40,1.70,3.40,11.80,NA,NA,NA,NA,6.20,92.50,1.30,246.00,0.00,0.00,3.40,997.40,NA
2019-01-01 00:30:00,182.00,279.00,51.40,74.00,81.00,28.10,6.20,1.40,0.90,3.60,12.50,NA,NA,NA,NA,6.00,92.70,1.00,248.20,0.00,0.00,3.50,997.30,NA
2019-01-01 00:45:00,199.00,272.00,52.20,65.10,77.20,27.40,5.40,1.30,NA,3.80,13.00,NA,NA,NA,NA,6.00,93.10,0.80,268.50,0.00,0.00,3.40,997.30,NA
2019-01-01 01:00:00,199.00,272.00,45.50,68.70,73.70,27.70,6.60,1.30,NA,3.80,13.30,NA,NA,NA,NA,5.90,93.30,0.50,270.10,0.00,0.00,3.40,997.30,NA
2019-01-01 01:15:00,199.00,272.00,45.70,66.20,72.30,27.50,7.30,1.30,0.40,3.70,13.20,NA,NA,NA,NA,5.70,93.40,1.10,237.30,0.00,0.00,3.50,997.50,NA
2019-01-01 01:30:00,199.00,272.00,47.60,58.60,69.80,26.90,NA,NA,0.90,3.80,13.10,NA,NA,NA,NA,5.70,93.60,1.00,249.40,0.00,0.00,3.50,997.40,NA
2019-01-01 01:45:00,193.00,268.00,NA,NA,NA,NA,NA,NA,0.80,3.90,13.30,NA,NA,NA,NA,5.60,93.90,0.70,288.00,0.00,0.00,3.30,997.40,NA
2019-01-01 02:00:00,193.00,268.00,NA,NA,NA,NA,NA,NA,0.90,3.90,13.50,NA,NA,NA,NA,5.10,94.00,0.70,248.60,0.00,0.00,3.40,997.20,NA
2019-01-01 02:15:00,193.00,268.00,NA,NA,NA,NA,NA,NA,1.10,3.90,13.20,NA,NA,NA,NA,5.10,94.10,0.80,246.20,0.00,0.00,3.50,997.10,NA
2019-01-01 02:30:00,193.00,268.00,41.70,64.30,68.20,NA,3.60,1.40,2.30,3.80,12.80,NA,NA,NA,NA,5.10,94.40,0.90,237.10,0.00,0.00,3.60,997.10,NA
2019-01-01 02:45:00,191.00,257.00,42.40,52.40,62.50,24.80,4.90,1.30,1.70,4.00,13.30,NA,NA,NA,NA,4.60,94.50,1.20,239.00,0.00,0.00,3.50,997.00,NA
2019-01-01 03:00:00,191.00,257.00,43.10,58.70,66.20,NA,3.90,1.30,0.60,4.00,13.60,NA,NA,NA,NA,5.10,94.70,0.80,247.10,0.00,0.00,3.40,996.90,NA
2019-01-01 03:15:00,191.00,257.00,44.70,55.00,65.70,25.90,3.60,1.30,0.70,3.60,12.60,NA,NA,NA,NA,4.80,94.90,1.10,227.30,0.00,0.00,3.50,996.90,NA
