Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,153.0,222.0,10.8,19.3,30.1,54.2,6.6,1.2,9.6,1.7,2.5,,,,,10.3,80.0,1.1,79.0,0.0,0.0,5.0,987.2,
2024-01-01 00:15:00,153.0,222.0,9.5,21.7,31.2,54.7,6.2,1.2,8.6,1.7,2.5,,,,,10.2,79.8,1.0,73.6,0.0,0.0,4.9,987.0,
2024-01-01 00:30:00,153.0,222.0,6.6,22.5,29.1,55.0,5.9,1.2,8.7,1.7,2.4,,,,,10.1,79.8,1.0,24.4,0.0,0.0,4.9,986.9,
2024-01-01 00:45:00,144.0,204.0,9.2,21.6,30.8,55.1,5.7,1.2,8.8,1.6,2.3,,,,,10.1,80.0,1.0,299.7,0.0,0.0,4.8,986.9,
2024-01-01 01:00:00,144.0,204.0,7.5,20.0,27.4,53.2,5.5,1.2,,1.6,2.3,,,,,10.1,80.6,0.9,300.7,0.0,0.0,4.9,986.8,
2024-01-01 01:15:00,144.0,204.0,9.8,20.0,29.8,53.3,5.3,1.1,,1.6,2.3,,,,,10.0,80.7,1.2,299.7,0.0,0.0,4.9,987.0,
2024-01-01 01:30:00,144.0,204.0,7.8,20.7,28.4,53.6,5.2,1.1,,1.6,2.3,,,,,10.0,81.1,1.2,299.6,0.0,0.0,4.8,987.0,
2024-01-01 01:45:00,141.0,197.0,4.7,22.0,26.7,53.0,5.2,,5.6,1.5,2.3,,,,,10.0,81.2,1.2,299.7,0.0,0.0,4.9,987.0,
2024-01-01 02:00:00,141.0,197.0,,,,,,,6.6,1.5,2.3,,,,,10.0,81.2,1.5,299.6,0.0,0.0,4.9,987.1,
2024-01-01 02:15:00,141.0,197.0,,,,,,,7.2,1.5,2.2,,,,,10.0,80.9,1.3,299.7,0.0,0.0,4.9,987.1,
2024-01-01 02:30:00,141.0,197.0,,,,,,,7.5,1.5,2.2,,,,,10.0,80.9,1.6,299.7,0.0,0.0,4.9,987.2,
2024-01-01 02:45:00,140.0,191.0,9.6,21.4,31.0,54.7,5.7,1.1,6.8,1.5,2.2,,,,,10.1,80.8,1.4,299.6,0.0,0.0,4.9,987.0,
2024-01-01 03:00:00,140.0,191.0,8.2,21.1,29.2,54.5,5.2,1.1,7.0,1.5,2.3,,,,,10.1,80.4,1.2,299.5,0.0,0.0,5.0,987.0,
2024-01-01 03:15:00,140.0,191.0,7.0,21.6,28.6,54.0,5.6,1.1,6.8,1.6,2.3,,,,,10.0,80.2,1.3,299.4,0.0,0.0,4.9,987.0,
2024-01-01 03:30:00,140.0,191.0,6.2,23.2,29.4,52.8,5.2,1.1,6.4,1.6,2.3,,,,,10.0,80.3,1.1,299.5,0.0,0.0,4.9,987.0,
2024-01-01 03:45:00,150.0,202.0,4.6,22.2,26.7,50.9,5.2,1.1,6.5,1.6,2.4,,,,,10.0,80.4,0.4,330.7,0.0,0.0,4.8,986.9,
2024-01-01 04:00:00,150.0,202.0,5.2,23.3,28.5,49.4,5.1,1.0,7.0,1.6,2.3,,,,,10.0,80.2,1.2,305.9,0.0,0.0,5.0,986.9,
2024-01-01 04:15:00,150.0,202.0,9.6,21.6,31.2,48.5,5.2,1.0,6.5,1.7,2.4,,,,,10.0,80.3,0.9,299.5,0.0,0.0,4.9,986.8,
2024-01-01 04:30:00,150.0,202.0,4.3,20.5,24.8,49.1,5.3,1.1,6.1,1.7,2.4,,,,,10.1,80.3,1.2,299.5,0.0,0.0,4.9,986.7,
2024-01-01 04:45:00,163.0,217.0,4.6,20.2,24.8,49.3,5.1,1.1,6.2,1.7,2.4,,,,,10.1,80.3,1.4,299.5,0.0,0.0,4.9,986.7,
2024-01-01 05:00:00,163.0,217.0,7.5,18.9,26.4,48.6,5.3,1.0,5.9,1.6,2.5,,,,,10.1,80.5,1.4,304.9,0.0,0.0,4.9,986.8,
2024-01-01 05:15:00,163.0,217.0,6.9,20.2,27.0,48.4,5.1,1.0,5.4,1.7,2.5,,,,,10.1,80.4,1.2,299.5,0.0,0.0,4.9,986.8,
2024-01-01 05:30:00,163.0,217.0,6.7,18.2,24.9,48.6,5.2,1.0,5.3,1.7,2.3,,,,,10.1,80.2,1.1,296.5,0.0,0.0,4.9,987.0,
2024-01-01 05:45:00,162.0,218.0,3.4,18.2,21.5,48.3,,0.9,5.2,1.7,2.4,,,,,10.0,80.5,1.5,299.6,0.0,0.0,5.0,987.1,
2024-01-01 06:00:00,162.0,218.0,5.4,20.0,25.4,48.3,5.2,1.0,6.3,1.6,2.4,,,,,10.1,80.0,1.5,298.8,0.0,0.0,4.9,987.2,
2024-01-01 06:15:00,162.0,218.0,4.2,18.9,23.1,48.5,5.5,1.0,6.2,1.6,2.2,,,,,10.1,79.8,1.3,299.6,0.0,0.0,5.0,987.3,
