Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,167.73,346.13,21.84,36.68,36.98,90.68,15.79,0.76,27.58,6.28,9.94,NA,0.20,10.76,0.35,NA,98.20,0.11,151.27,NA,NA,4.40,NA,NA
2021-01-01 00:15:00,167.73,346.13,20.62,35.11,35.17,89.33,15.92,0.37,18.14,6.67,9.72,NA,5.01,10.93,NA,NA,98.20,0.11,154.13,NA,NA,3.90,NA,NA
2021-01-01 00:30:00,167.73,346.13,20.42,35.05,34.98,89.32,15.85,0.32,20.36,6.56,9.81,NA,4.79,2.97,9.05,NA,98.20,0.11,158.76,NA,NA,4.10,NA,NA
2021-01-01 00:45:00,167.62,346.05,21.75,35.38,36.22,89.48,16.52,0.16,21.45,6.26,10.82,NA,5.28,2.74,8.63,NA,98.20,0.08,156.92,NA,NA,4.20,NA,NA
2021-01-01 01:00:00,157.52,338.69,23.95,34.89,37.72,90.27,NA,NA,16.31,6.32,10.22,NA,5.12,2.48,8.76,NA,98.20,0.11,171.15,NA,NA,4.60,NA,NA
2021-01-01 01:15:00,157.52,338.69,23.97,34.10,37.31,90.37,8.48,1.33,12.03,6.83,10.05,NA,0.17,9.34,0.29,NA,98.20,0.12,157.52,NA,NA,4.40,NA,NA
2021-01-01 01:30:00,157.52,338.69,21.65,34.00,35.40,91.13,8.67,0.85,10.90,6.82,11.00,NA,NA,3.19,7.94,NA,98.20,0.10,169.19,NA,NA,4.30,NA,NA
2021-01-01 01:45:00,157.32,338.56,20.53,34.23,34.63,89.32,8.32,0.67,11.94,6.52,12.06,NA,NA,2.43,8.28,NA,98.20,0.10,153.59,NA,NA,4.40,NA,NA
2021-01-01 02:00:00,148.78,326.30,18.78,34.10,33.17,90.27,7.87,0.57,9.72,6.80,10.78,NA,3.84,2.83,7.62,NA,98.20,0.22,173.50,NA,NA,4.50,NA,NA
2021-01-01 02:15:00,148.78,326.30,17.62,33.39,31.85,89.92,7.27,0.46,16.48,6.16,10.79,NA,0.13,2.46,7.62,NA,98.20,0.11,165.13,NA,NA,4.10,NA,NA
2021-01-01 02:30:00,148.78,326.30,17.05,33.61,31.52,90.26,7.54,0.48,13.12,6.27,10.85,NA,NA,3.08,7.17,NA,98.20,0.11,154.85,NA,NA,4.50,NA,NA
2021-01-01 02:45:00,148.90,326.66,16.47,33.38,30.93,89.59,7.93,0.33,14.52,6.03,10.78,NA,NA,2.26,7.07,NA,98.20,0.12,166.28,NA,NA,5.00,NA,NA
2021-01-01 03:00:00,159.05,358.45,15.99,33.15,30.42,90.25,7.47,0.40,11.22,6.11,10.17,NA,4.44,2.39,6.98,NA,98.20,0.11,144.16,NA,NA,4.80,NA,NA
2021-01-01 03:15:00,159.05,358.45,14.91,32.43,29.18,90.40,7.35,0.36,18.02,5.93,9.48,NA,4.80,7.60,0.23,NA,98.20,0.11,162.11,NA,NA,4.40,NA,NA
2021-01-01 03:30:00,159.05,358.45,12.87,33.43,28.08,90.76,7.64,0.41,16.19,6.15,10.02,NA,3.81,2.66,5.55,NA,98.20,0.11,155.19,NA,NA,4.80,NA,NA
2021-01-01 03:45:00,159.21,358.40,12.58,33.03,27.63,90.14,7.35,0.53,12.98,5.87,10.63,NA,0.13,2.28,6.30,NA,98.20,0.11,157.13,NA,NA,4.90,NA,NA
2021-01-01 04:00:00,173.97,354.46,13.77,32.54,28.33,90.92,7.50,NA,12.98,5.78,11.72,NA,NA,2.62,6.65,NA,98.20,0.11,156.95,NA,NA,4.60,NA,NA
2021-01-01 04:15:00,173.97,354.46,14.01,31.56,28.00,90.21,7.07,1.22,16.64,6.85,11.96,NA,NA,2.53,6.36,NA,98.20,0.11,143.31,NA,NA,4.90,NA,NA
2021-01-01 04:30:00,173.97,354.46,14.28,31.51,28.18,90.12,6.80,1.56,15.55,7.09,12.13,NA,1.99,3.59,7.00,NA,98.20,0.10,150.24,NA,NA,4.40,NA,NA
2021-01-01 04:45:00,173.69,354.40,15.36,31.27,28.92,89.45,6.91,1.33,13.00,6.79,10.93,NA,0.07,3.45,6.28,NA,98.20,0.11,160.45,NA,NA,4.90,NA,NA
2021-01-01 05:00:00,148.20,348.88,15.19,30.50,28.37,90.64,NA,1.78,14.51,6.24,11.68,NA,NA,4.23,6.38,NA,98.20,0.11,148.02,NA,NA,4.50,NA,NA
2021-01-01 05:15:00,148.20,348.88,14.97,29.86,27.86,90.27,8.31,1.85,11.87,6.51,11.51,NA,NA,3.14,6.08,NA,98.20,0.12,170.41,NA,NA,5.20,NA,NA
2021-01-01 05:30:00,148.20,348.88,13.76,29.72,26.81,90.57,8.09,1.78,10.83,6.14,11.17,NA,2.28,3.13,6.19,NA,98.20,0.04,244.86,NA,NA,4.70,NA,NA
2021-01-01 05:45:00,148.24,348.60,12.72,29.38,25.80,89.61,7.35,1.86,12.50,6.40,11.85,NA,0.08,4.14,6.52,NA,98.20,0.14,172.77,NA,NA,5.10,NA,NA
2021-01-01 06:00:00,152.03,324.39,18.32,28.63,29.88,89.66,7.07,2.03,12.54,5.69,11.43,NA,NA,3.86,6.00,NA,98.20,0.09,181.09,NA,NA,5.00,NA,NA
2021-01-01 06:15:00,152.03,324.39,18.65,27.64,29.62,89.98,6.89,1.98,12.17,5.62,12.80,NA,1.75,4.60,6.03,NA,98.20,0.11,181.33,NA,NA,4.80,NA,NA
2021-01-01 06:30:00,152.03,324.39,24.22,25.73,33.07,90.25,5.76,2.47,12.23,5.96,14.85,NA,5.21,5.75,8.01,NA,98.20,0.16,168.60,NA,NA,5.00,NA,NA
2021-01-01 06:45:00,151.88,324.58,34.51,24.34,40.56,90.67,4.50,3.42,14.64,5.66,14.40,NA,0.18,5.43,7.82,NA,98.20,0.14,177.00,NA,NA,5.20,NA,NA
2021-01-01 07:00:00,138.73,342.09,36.99,23.43,42.05,90.59,4.34,NA,9.40,6.11,16.64,NA,NA,5.66,8.27,NA,98.20,0.11,202.95,NA,NA,6.00,NA,NA
2021-01-01 07:15:00,138.73,342.09,40.95,23.23,45.12,89.55,4.87,2.27,9.42,6.96,17.86,NA,6.50,6.48,9.58,NA,98.20,0.11,191.00,NA,NA,10.00,NA,NA
2021-01-01 07:30:00,138.73,342.09,45.21,23.10,48.46,90.39,5.48,3.15,8.46,7.70,19.17,NA,6.62,5.63,9.43,NA,98.20,0.11,166.51,NA,NA,18.10,NA,NA
2021-01-01 07:45:00,138.86,342.27,44.38,23.50,48.00,90.36,5.79,3.59,9.36,7.64,20.69,NA,0.22,6.57,10.20,NA,98.20,0.11,172.65,NA,NA,30.20,NA,NA
2021-01-01 08:00:00,150.97,357.95,45.61,22.41,48.40,90.57,6.53,3.67,9.67,8.03,20.01,NA,NA,6.09,10.83,NA,98.20,0.11,181.58,NA,NA,43.50,NA,NA
