Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,473.00,827.00,116.00,77.10,135.40,57.00,10.70,2.30,4.40,11.50,457.70,NA,NA,NA,NA,6.70,95.20,0.70,26.60,0.00,0.00,251.30,996.40,NA
2020-01-01 00:15:00,473.00,827.00,88.30,74.50,111.60,64.30,12.60,2.20,4.20,10.10,NA,NA,NA,NA,NA,6.90,95.20,0.70,39.70,0.00,0.00,251.80,996.40,NA
2020-01-01 00:30:00,473.00,827.00,67.10,79.80,97.10,62.80,12.40,2.10,2.90,9.30,338.50,NA,NA,NA,NA,7.10,95.20,0.40,43.20,0.00,0.00,252.10,996.30,NA
2020-01-01 00:45:00,400.00,644.00,62.00,77.30,91.30,61.20,11.20,1.90,2.40,9.40,449.80,NA,NA,NA,NA,7.00,95.20,0.50,38.80,0.00,0.00,252.00,996.20,NA
2020-01-01 01:00:00,400.00,644.00,92.60,61.10,107.10,61.50,11.30,1.80,2.60,9.30,466.90,NA,NA,NA,NA,6.50,95.20,0.50,47.70,0.00,0.00,252.10,996.20,NA
2020-01-01 01:15:00,400.00,644.00,45.90,76.00,77.80,60.80,9.30,1.80,2.20,9.00,457.30,NA,NA,NA,NA,6.80,95.20,0.60,45.90,0.00,0.00,252.20,996.20,NA
2020-01-01 01:30:00,400.00,644.00,58.00,65.20,81.90,55.20,9.30,1.60,1.70,10.00,298.20,NA,NA,NA,NA,6.60,95.20,0.70,51.90,0.00,0.00,252.60,996.30,NA
2020-01-01 01:45:00,366.00,569.00,41.00,71.20,71.20,59.80,10.00,1.50,1.20,8.90,217.60,NA,NA,NA,NA,6.70,95.20,0.80,41.00,0.00,0.00,252.30,996.20,NA
2020-01-01 02:00:00,366.00,569.00,38.50,72.80,70.10,58.10,11.10,1.40,0.90,8.50,187.70,NA,NA,NA,NA,6.80,94.30,0.70,44.40,0.00,0.00,252.20,996.20,NA
2020-01-01 02:15:00,366.00,569.00,28.20,70.50,60.30,59.20,11.60,1.30,1.30,8.20,176.40,NA,NA,NA,NA,7.00,91.90,1.00,44.50,0.00,0.00,251.60,996.20,NA
2020-01-01 02:30:00,366.00,569.00,27.10,69.20,58.90,59.60,10.80,1.20,0.90,9.40,270.80,NA,NA,NA,NA,6.90,90.90,0.60,52.00,0.00,0.00,251.70,996.20,NA
2020-01-01 02:45:00,318.00,464.00,24.40,72.40,58.40,58.20,9.90,1.20,1.10,7.80,150.80,NA,NA,NA,NA,6.90,90.00,0.90,59.80,0.00,0.00,252.00,996.20,NA
2020-01-01 03:00:00,318.00,464.00,27.10,63.40,55.70,58.30,9.50,1.20,1.50,7.80,236.10,NA,NA,NA,NA,6.60,89.60,0.70,58.30,0.00,0.00,251.70,996.20,NA
2020-01-01 03:15:00,318.00,464.00,82.10,52.70,95.00,51.00,9.70,1.10,2.20,8.60,168.50,NA,NA,NA,NA,4.80,92.70,0.10,30.50,0.00,0.00,252.30,996.10,NA
2020-01-01 03:30:00,318.00,464.00,79.40,42.60,87.40,54.40,10.10,1.20,2.40,7.50,157.20,NA,NA,NA,NA,3.90,95.10,0.10,193.70,0.00,0.00,253.60,996.00,NA
2020-01-01 03:45:00,306.00,420.00,93.00,37.70,97.60,50.80,10.40,1.20,2.50,8.30,150.00,NA,NA,NA,NA,3.90,95.20,0.50,129.40,0.00,0.00,255.00,996.00,NA
2020-01-01 04:00:00,306.00,420.00,190.70,47.40,181.20,48.40,10.40,1.20,3.40,8.40,134.80,NA,NA,NA,NA,4.00,95.20,0.40,169.80,0.00,0.00,254.30,995.90,NA
2020-01-01 04:15:00,306.00,420.00,111.60,43.20,114.00,52.90,10.00,1.30,4.10,8.50,112.00,NA,NA,NA,NA,3.00,95.20,0.10,204.50,0.00,0.00,254.60,995.90,NA
2020-01-01 04:30:00,306.00,420.00,129.20,36.30,124.80,52.50,9.50,1.30,3.90,8.70,100.80,NA,NA,NA,NA,2.90,95.20,0.30,168.70,0.00,0.00,255.40,996.00,NA
2020-01-01 04:45:00,307.00,423.00,134.90,40.80,131.70,49.20,9.00,1.30,4.00,8.20,75.10,NA,NA,NA,NA,2.80,95.20,0.50,160.20,0.00,0.00,255.80,996.10,NA
2020-01-01 05:00:00,307.00,423.00,254.10,39.20,228.80,44.70,8.90,1.40,3.20,8.30,65.90,NA,NA,NA,NA,3.00,95.20,0.50,116.90,0.00,0.00,256.80,996.20,NA
2020-01-01 05:15:00,307.00,423.00,218.90,55.50,207.90,51.20,9.70,1.50,1.90,8.60,57.60,NA,NA,NA,NA,3.90,95.20,0.90,120.30,0.00,0.00,256.30,996.30,NA
2020-01-01 05:30:00,307.00,423.00,281.70,50.30,255.20,56.00,10.00,1.60,2.80,8.90,46.00,NA,NA,NA,NA,2.90,95.20,0.20,156.60,0.00,0.00,256.90,996.40,NA
2020-01-01 05:45:00,306.00,433.00,262.90,40.00,235.50,52.30,11.00,1.70,3.60,7.60,29.00,NA,NA,NA,NA,2.60,95.20,0.50,125.60,0.00,0.00,258.20,996.60,NA
2020-01-01 06:00:00,306.00,433.00,351.50,39.80,308.20,46.60,11.10,1.90,3.30,11.10,39.60,NA,NA,NA,NA,3.00,95.20,0.30,136.90,0.00,0.00,259.40,996.80,NA
2020-01-01 06:15:00,306.00,433.00,180.10,49.10,172.30,53.90,10.20,2.00,3.60,9.70,36.90,NA,NA,NA,NA,2.80,95.20,0.10,86.60,0.00,0.00,258.50,997.00,NA
2020-01-01 06:30:00,306.00,433.00,156.00,53.00,158.20,63.60,10.80,2.00,2.80,12.70,37.10,NA,NA,NA,NA,3.20,95.20,NA,148.20,0.00,0.00,261.10,997.10,NA
2020-01-01 06:45:00,381.00,536.00,174.30,44.90,167.10,53.70,10.50,2.00,3.90,11.40,35.40,NA,NA,NA,NA,3.20,95.20,0.30,65.80,0.00,0.00,260.70,997.40,NA
2020-01-01 07:00:00,381.00,536.00,181.90,45.70,172.30,59.90,11.30,2.20,3.70,14.20,54.20,NA,NA,NA,NA,3.00,95.20,0.10,145.50,0.00,0.00,233.10,997.60,NA
2020-01-01 07:15:00,381.00,536.00,NA,NA,NA,36.20,10.80,2.20,3.80,12.50,66.60,NA,NA,NA,NA,3.50,95.20,0.50,75.70,0.00,0.00,210.60,997.80,NA
2020-01-01 07:30:00,381.00,536.00,NA,NA,NA,58.60,10.00,2.30,3.90,15.50,69.40,NA,NA,NA,NA,4.30,95.20,0.40,82.40,0.00,0.00,202.50,998.10,NA
2020-01-01 07:45:00,425.00,605.00,398.80,45.60,347.70,62.10,9.80,2.50,3.30,12.70,79.70,NA,NA,NA,NA,4.10,95.20,0.10,293.20,0.00,0.00,195.80,998.30,NA
2020-01-01 08:00:00,425.00,605.00,227.40,55.20,214.60,53.90,10.70,2.40,3.70,12.70,69.70,NA,NA,NA,NA,4.70,95.20,0.20,231.00,0.00,0.00,187.80,998.60,NA
2020-01-01 08:15:00,425.00,605.00,333.50,60.60,306.30,48.30,10.80,2.20,4.40,13.30,68.90,NA,NA,NA,NA,5.90,95.20,0.50,122.50,0.00,0.00,182.80,998.90,NA
2020-01-01 08:30:00,425.00,605.00,128.60,97.70,157.20,62.10,10.50,2.20,3.50,10.40,54.70,NA,NA,NA,NA,7.20,95.20,0.80,92.70,0.00,0.00,180.10,999.30,NA
2020-01-01 08:45:00,399.00,598.00,86.90,98.00,123.00,54.00,11.00,2.10,3.30,10.50,60.10,NA,NA,NA,NA,8.60,92.30,0.90,93.70,0.00,0.00,177.40,999.60,NA
2020-01-01 09:00:00,399.00,598.00,54.30,73.40,82.90,55.50,10.20,1.90,3.90,9.00,76.30,NA,NA,NA,NA,9.80,80.90,0.90,79.10,0.00,0.00,174.70,999.90,NA
2020-01-01 09:15:00,399.00,598.00,36.90,68.10,66.40,55.70,10.40,1.80,7.10,9.80,55.20,NA,NA,NA,NA,10.80,74.00,1.00,97.20,0.00,0.00,170.90,1000.00,NA
2020-01-01 09:30:00,399.00,598.00,29.40,68.70,60.50,56.50,9.90,1.70,11.60,7.20,80.30,NA,NA,NA,NA,11.40,66.60,1.70,101.10,0.00,0.00,168.00,NA,NA
2020-01-01 09:45:00,377.00,608.00,20.50,64.90,51.70,55.90,11.20,1.60,17.10,6.50,67.80,NA,NA,NA,NA,12.50,60.50,1.00,106.70,0.00,0.00,167.50,NA,NA
2020-01-01 10:00:00,377.00,608.00,16.80,53.70,42.30,55.70,11.50,1.50,25.20,6.90,50.30,NA,NA,NA,NA,13.80,55.30,1.50,105.00,0.00,0.00,170.40,NA,NA
2020-01-01 10:15:00,377.00,608.00,12.20,49.50,36.20,55.40,11.60,1.40,33.20,6.10,48.00,NA,NA,NA,NA,14.70,52.60,1.60,103.10,0.00,0.00,175.20,NA,NA
2020-01-01 10:30:00,377.00,608.00,10.10,44.00,31.60,54.80,10.80,1.30,42.50,5.60,35.90,NA,NA,NA,NA,15.30,46.30,1.70,91.60,0.00,0.00,171.60,NA,NA
2020-01-01 10:45:00,283.00,415.00,8.50,42.30,29.40,52.30,11.00,1.20,50.00,5.10,28.10,NA,NA,NA,NA,16.00,44.10,1.60,98.90,0.00,0.00,167.30,NA,NA
2020-01-01 11:00:00,283.00,415.00,9.20,46.60,32.50,51.50,11.40,1.20,48.50,4.70,34.30,NA,NA,NA,NA,16.80,42.50,1.20,96.80,0.00,0.00,158.30,NA,NA
2020-01-01 11:15:00,283.00,415.00,6.60,37.00,25.20,53.70,10.90,1.10,65.30,4.20,33.20,NA,NA,NA,NA,17.30,38.90,1.60,108.00,0.00,0.00,149.30,NA,NA
2020-01-01 11:30:00,283.00,415.00,5.90,40.00,26.00,51.60,10.40,1.10,69.70,4.00,55.30,NA,NA,NA,NA,17.40,39.20,1.60,97.50,0.00,0.00,146.90,999.90,NA
2020-01-01 11:45:00,179.00,266.00,7.80,44.00,29.80,48.10,11.40,1.00,70.30,3.20,50.50,NA,NA,NA,NA,17.60,39.50,1.70,105.70,0.00,0.00,149.70,999.70,NA
2020-01-01 12:00:00,179.00,266.00,12.70,53.40,39.10,42.80,11.40,1.00,58.40,3.20,42.70,NA,NA,NA,NA,18.20,38.60,1.20,113.10,0.00,0.00,147.20,999.40,NA
2020-01-01 12:15:00,179.00,266.00,11.20,43.70,32.30,46.10,11.40,0.90,66.10,3.10,45.30,NA,NA,NA,NA,18.90,37.40,1.30,83.50,0.00,0.00,147.80,999.20,NA
2020-01-01 12:30:00,179.00,266.00,12.60,57.60,41.30,45.20,11.30,0.90,60.80,3.00,28.50,NA,NA,NA,NA,19.00,37.00,1.10,101.50,0.00,0.00,152.30,998.90,NA
2020-01-01 12:45:00,138.00,228.00,16.50,60.10,45.40,44.10,11.40,0.90,54.00,3.20,260.80,NA,NA,NA,NA,18.90,38.20,1.30,100.60,0.00,0.00,175.40,998.70,NA
2020-01-01 13:00:00,138.00,228.00,11.00,47.80,34.60,42.20,10.60,0.90,59.30,2.30,59.10,NA,NA,NA,NA,18.80,38.10,1.40,93.90,0.00,0.00,180.20,998.50,NA
2020-01-01 13:15:00,138.00,228.00,8.40,49.70,33.40,44.50,10.40,0.80,65.20,2.70,117.30,NA,NA,NA,NA,18.80,37.70,1.80,92.30,0.00,0.00,181.30,998.10,NA
2020-01-01 13:30:00,138.00,228.00,16.80,58.10,44.30,47.70,10.00,0.80,48.80,2.40,36.50,NA,NA,NA,NA,19.00,38.20,1.50,94.40,0.00,0.00,181.80,997.90,NA
2020-01-01 13:45:00,110.00,197.00,13.00,64.90,45.50,42.90,9.60,0.80,51.00,2.20,71.50,NA,NA,NA,NA,19.00,38.80,1.90,105.10,0.00,0.00,182.90,997.80,NA
2020-01-01 14:00:00,110.00,197.00,11.10,49.90,36.10,41.50,10.10,0.70,70.60,2.00,50.70,NA,NA,NA,NA,18.70,39.30,2.00,91.50,0.00,0.00,166.50,997.80,NA
2020-01-01 14:15:00,110.00,197.00,20.30,71.30,55.10,35.70,10.50,0.70,61.20,1.90,37.60,NA,NA,NA,NA,19.10,38.50,1.50,108.80,0.00,0.00,170.00,997.70,NA
2020-01-01 14:30:00,110.00,197.00,29.50,69.50,60.60,40.10,11.30,0.70,51.20,2.00,105.90,NA,NA,NA,NA,19.40,38.00,1.50,111.10,0.00,0.00,164.70,997.50,NA
2020-01-01 14:45:00,101.00,210.00,19.40,67.60,51.90,41.70,10.10,0.70,57.40,1.90,16.60,NA,NA,NA,NA,19.60,37.60,1.40,114.20,0.00,0.00,166.90,997.50,NA
2020-01-01 15:00:00,101.00,210.00,11.90,57.20,39.80,42.50,10.00,0.70,67.50,1.90,39.30,NA,NA,NA,NA,19.30,38.00,1.50,104.10,0.00,0.00,169.00,997.60,NA
2020-01-01 15:15:00,101.00,210.00,8.50,48.30,32.90,42.30,11.00,0.70,77.50,1.90,18.10,NA,NA,NA,NA,18.80,39.80,1.40,99.20,0.00,0.00,167.30,997.50,NA
2020-01-01 15:30:00,101.00,210.00,11.80,45.70,33.80,40.60,11.50,0.70,80.20,2.10,50.80,NA,NA,NA,NA,18.80,41.00,1.30,100.30,0.00,0.00,171.10,997.50,NA
2020-01-01 15:45:00,96.00,201.00,22.40,71.20,55.40,36.90,11.50,0.70,55.90,2.00,42.00,NA,NA,NA,NA,18.20,43.20,1.40,111.00,0.00,0.00,173.50,997.40,NA
2020-01-01 16:00:00,96.00,201.00,10.30,59.20,40.00,41.00,10.40,0.80,60.10,2.40,65.00,NA,NA,NA,NA,17.80,45.20,1.20,110.00,0.00,0.00,176.10,997.50,NA
2020-01-01 16:15:00,96.00,201.00,11.50,61.30,42.00,39.00,10.00,0.70,53.60,2.10,21.30,NA,NA,NA,NA,17.50,46.90,1.10,105.30,0.00,0.00,178.00,997.50,NA
2020-01-01 16:30:00,96.00,201.00,5.80,52.10,32.50,43.10,10.30,0.70,61.00,2.00,16.00,NA,NA,NA,NA,17.40,48.20,1.00,96.60,0.00,0.00,178.80,997.50,NA
2020-01-01 16:45:00,96.00,194.00,4.70,50.60,30.60,41.60,10.40,0.70,65.20,2.10,14.80,NA,NA,NA,NA,16.90,49.90,1.10,95.30,0.00,0.00,179.80,997.60,NA
2020-01-01 17:00:00,96.00,194.00,5.10,55.20,33.40,41.30,9.90,0.80,55.90,2.40,31.80,NA,NA,NA,NA,16.10,53.80,0.80,94.80,0.00,0.00,185.80,997.60,NA
2020-01-01 17:15:00,96.00,194.00,5.10,56.50,34.20,42.10,9.30,0.80,48.80,2.40,74.00,NA,NA,NA,NA,14.60,62.20,0.60,71.00,0.00,0.00,189.40,997.70,NA
2020-01-01 17:30:00,96.00,194.00,5.00,63.40,37.80,44.30,9.70,0.80,36.50,2.20,163.10,NA,NA,NA,NA,13.80,67.60,0.70,45.50,0.00,0.00,196.10,997.80,NA
2020-01-01 17:45:00,138.00,353.00,4.70,67.00,39.40,44.80,10.00,0.90,27.90,5.10,415.80,NA,NA,NA,NA,13.30,73.10,0.80,50.70,0.00,0.00,206.20,997.80,NA
2020-01-01 18:00:00,138.00,353.00,28.30,85.10,68.30,40.40,10.10,1.00,11.30,6.60,NA,NA,NA,NA,NA,12.60,78.00,0.40,30.40,0.00,0.00,212.00,997.90,NA
2020-01-01 18:15:00,138.00,353.00,43.00,94.30,85.30,53.30,10.20,1.30,2.40,6.00,NA,NA,NA,NA,NA,11.70,84.20,0.40,48.60,0.00,0.00,219.10,998.10,NA
2020-01-01 18:30:00,138.00,353.00,74.70,96.00,111.00,52.50,11.10,1.50,2.80,12.30,NA,NA,NA,NA,NA,11.20,87.60,0.10,74.60,0.00,0.00,225.00,998.00,NA
