Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,55.00,62.00,11.60,9.50,21.10,35.80,3.00,0.50,0.70,1.10,0.80,NA,NA,NA,NA,8.60,87.40,0.30,313.80,0.00,0.00,2.80,996.90,NA
2023-01-01 00:15:00,55.00,62.00,10.90,9.10,20.00,36.00,2.90,0.50,1.00,1.20,0.80,NA,NA,NA,NA,8.50,87.40,0.20,280.50,0.00,0.00,2.90,996.90,NA
2023-01-01 00:30:00,55.00,62.00,12.10,8.00,20.10,NA,2.80,0.50,1.00,1.10,0.80,NA,NA,NA,NA,8.40,87.40,0.20,339.50,0.00,0.00,2.90,996.70,NA
2023-01-01 00:45:00,55.00,62.00,11.00,9.40,20.40,NA,2.90,0.50,0.70,1.10,0.80,NA,NA,NA,NA,8.50,87.40,0.10,331.80,0.00,0.00,2.90,996.70,NA
2023-01-01 01:00:00,NA,NA,8.50,10.90,19.40,37.60,3.00,0.50,NA,1.10,0.80,NA,NA,NA,NA,8.60,87.40,0.30,337.10,0.00,0.00,2.70,996.50,NA
2023-01-01 01:15:00,NA,NA,7.70,11.50,19.20,43.70,2.20,0.50,NA,1.10,0.80,NA,NA,NA,NA,8.70,87.40,0.20,81.40,0.00,0.00,3.30,996.60,NA
2023-01-01 01:30:00,NA,NA,10.10,8.90,19.00,46.70,1.80,0.50,NA,1.20,0.80,NA,NA,NA,NA,8.70,87.40,0.20,302.70,0.00,0.00,3.00,996.40,NA
2023-01-01 01:45:00,NA,NA,11.90,9.50,21.50,44.60,NA,0.50,0.70,1.20,0.90,NA,NA,NA,NA,8.40,87.40,0.40,265.10,0.00,0.00,2.80,996.40,NA
2023-01-01 02:00:00,68.00,70.00,NA,NA,NA,NA,NA,NA,0.70,1.20,0.80,NA,NA,NA,NA,8.20,87.40,0.30,281.20,0.00,0.00,2.80,996.20,NA
2023-01-01 02:15:00,68.00,70.00,NA,NA,NA,NA,NA,NA,0.80,1.20,0.70,NA,NA,NA,NA,8.10,87.40,0.20,327.70,0.00,0.00,3.00,996.10,NA
2023-01-01 02:30:00,68.00,70.00,NA,NA,NA,NA,NA,NA,0.80,1.20,0.80,NA,NA,NA,NA,8.00,87.40,0.20,327.60,0.00,0.00,3.00,995.90,NA
2023-01-01 02:45:00,68.00,70.00,24.80,14.40,39.20,36.80,1.70,0.60,0.90,1.20,0.80,NA,NA,NA,NA,8.10,87.40,0.40,264.80,0.00,0.00,2.90,995.80,NA
2023-01-01 03:00:00,NA,NA,27.40,7.80,35.20,39.10,1.70,0.50,1.00,1.20,0.80,NA,NA,NA,NA,8.00,87.40,0.30,294.90,0.00,0.00,2.90,995.70,NA
2023-01-01 03:15:00,NA,NA,30.90,11.10,42.10,38.50,1.70,0.50,1.10,1.20,0.80,NA,NA,NA,NA,8.00,87.40,0.10,5.30,0.00,0.00,3.10,995.70,NA
2023-01-01 03:30:00,NA,NA,32.20,9.20,41.40,38.30,1.90,0.50,0.90,1.20,0.80,NA,NA,NA,NA,8.10,87.40,0.10,314.30,0.00,0.00,3.00,995.60,NA
2023-01-01 03:45:00,NA,NA,32.40,7.20,39.60,37.20,1.70,0.50,0.70,1.20,0.90,NA,NA,NA,NA,8.00,87.40,0.20,326.30,0.00,0.00,3.00,995.60,NA
2023-01-01 04:00:00,55.00,57.00,32.60,7.40,40.00,36.60,1.90,0.50,0.90,1.20,0.90,NA,NA,NA,NA,7.90,87.30,0.30,299.90,0.00,0.00,2.90,995.60,NA
2023-01-01 04:15:00,55.00,57.00,31.30,8.20,39.50,36.10,2.00,0.50,0.80,1.10,0.90,NA,NA,NA,NA,7.80,87.30,0.20,298.20,0.00,0.00,2.90,995.70,NA
2023-01-01 04:30:00,55.00,57.00,29.70,8.00,37.70,35.90,2.10,0.50,0.90,1.10,0.90,NA,NA,NA,NA,7.90,87.30,0.20,316.30,0.00,0.00,2.90,995.70,NA
2023-01-01 04:45:00,55.00,57.00,29.40,7.90,37.30,36.20,2.10,0.50,1.00,1.20,0.90,NA,NA,NA,NA,7.90,87.30,0.30,313.20,0.00,0.00,2.90,995.80,NA
2023-01-01 05:00:00,51.00,52.00,31.50,7.00,38.40,36.20,2.20,0.50,1.10,1.30,1.00,NA,NA,NA,NA,7.90,87.40,0.20,329.30,0.00,0.00,3.10,995.90,NA
2023-01-01 05:15:00,51.00,52.00,32.70,7.20,39.90,NA,2.20,0.60,1.00,1.30,1.10,NA,NA,NA,NA,8.10,87.40,0.30,307.50,0.00,0.00,2.90,995.80,NA
2023-01-01 05:30:00,51.00,52.00,32.80,7.30,40.00,33.60,1.80,0.60,1.00,1.20,1.00,NA,NA,NA,NA,8.20,87.40,0.20,326.80,0.00,0.00,3.00,996.00,NA
2023-01-01 05:45:00,51.00,52.00,35.00,6.30,41.30,31.70,2.10,0.60,0.80,1.20,1.00,NA,NA,NA,NA,8.30,87.40,0.30,301.50,0.00,0.00,2.90,996.20,NA
2023-01-01 06:00:00,53.00,55.00,30.20,9.20,39.30,30.00,2.90,0.50,0.90,1.20,1.10,NA,NA,NA,NA,8.40,87.40,0.30,311.40,0.00,0.00,2.80,996.40,NA
2023-01-01 06:15:00,53.00,55.00,19.70,6.70,26.40,28.60,2.90,0.50,1.00,1.20,1.10,NA,NA,NA,NA,8.50,87.40,0.20,5.90,0.00,0.00,3.20,996.60,NA
2023-01-01 06:30:00,53.00,55.00,19.20,7.50,26.70,29.50,3.10,0.50,1.20,1.20,0.90,NA,NA,NA,NA,8.40,87.40,0.20,31.50,0.00,0.00,3.20,996.60,NA
2023-01-01 06:45:00,53.00,55.00,20.10,6.40,26.60,29.20,3.10,0.50,1.10,1.10,0.90,NA,NA,NA,NA,8.20,87.40,0.30,320.40,0.00,0.00,2.90,996.70,NA
2023-01-01 07:00:00,57.00,67.00,23.00,3.90,26.90,29.60,3.30,0.50,0.70,1.20,0.90,NA,NA,NA,NA,8.10,87.40,0.30,312.90,0.00,0.00,3.80,997.00,NA
2023-01-01 07:15:00,57.00,67.00,17.20,6.80,24.00,31.00,3.10,0.50,1.10,1.10,0.90,NA,NA,NA,NA,8.20,87.40,0.20,317.00,0.00,0.00,4.90,997.10,NA
2023-01-01 07:30:00,57.00,67.00,24.40,7.70,32.10,23.80,2.90,0.50,1.00,1.10,0.90,NA,NA,NA,NA,8.20,87.40,0.40,271.50,0.00,0.00,7.70,997.20,NA
