Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,467.00,834.00,202.20,72.00,206.10,69.60,32.70,3.60,4.70,13.90,187.90,NA,NA,NA,NA,10.50,78.60,0.60,29.10,0.00,0.00,3.50,997.70,NA
2019-01-01 00:15:00,467.00,834.00,161.90,72.20,172.40,65.90,32.80,3.40,4.70,14.50,215.50,NA,NA,NA,NA,10.30,81.60,0.60,25.20,0.00,0.00,3.80,997.80,NA
2019-01-01 00:30:00,482.00,853.00,106.40,71.90,125.30,67.20,32.20,2.70,5.00,13.80,222.40,NA,NA,NA,NA,10.10,82.40,0.60,31.20,0.00,0.00,3.80,997.70,NA
2019-01-01 00:45:00,482.00,853.00,112.60,66.50,127.00,60.60,31.10,NA,NA,12.90,192.90,NA,NA,NA,NA,10.00,83.50,0.70,26.50,0.00,0.00,3.70,997.70,NA
2019-01-01 01:00:00,482.00,853.00,92.80,63.60,109.50,65.60,31.30,2.30,NA,11.90,141.80,NA,NA,NA,NA,9.80,83.30,0.70,31.10,0.00,0.00,3.60,997.60,NA
2019-01-01 01:15:00,482.00,853.00,70.30,57.10,87.80,64.30,30.90,2.10,NA,10.20,99.30,NA,NA,NA,NA,9.60,84.00,0.50,44.80,0.00,0.00,3.50,997.80,NA
2019-01-01 01:30:00,312.00,469.00,59.90,59.40,80.30,59.50,29.80,2.00,5.10,10.20,87.60,NA,NA,NA,NA,9.40,85.20,0.70,42.00,0.00,0.00,3.70,997.70,NA
2019-01-01 01:45:00,312.00,469.00,NA,NA,NA,NA,NA,NA,4.60,9.10,82.30,NA,NA,NA,NA,9.20,86.60,0.80,36.00,0.00,0.00,3.90,997.80,NA
2019-01-01 02:00:00,312.00,469.00,NA,NA,NA,NA,NA,NA,2.90,8.20,72.60,NA,NA,NA,NA,9.00,88.30,0.80,28.60,0.00,0.00,3.80,997.70,NA
2019-01-01 02:15:00,312.00,469.00,78.50,59.90,94.00,51.80,24.30,1.50,3.70,7.80,60.30,NA,NA,NA,NA,9.10,88.80,0.60,35.90,0.00,0.00,3.70,997.50,NA
2019-01-01 02:30:00,304.00,453.00,88.50,64.90,106.60,60.90,31.20,1.90,3.20,7.80,60.00,NA,NA,NA,NA,8.80,89.60,0.70,32.10,0.00,0.00,3.80,997.50,NA
2019-01-01 02:45:00,304.00,453.00,88.80,60.10,103.90,60.20,31.50,1.90,3.20,8.90,69.00,NA,NA,NA,NA,8.70,91.60,0.80,39.60,0.00,0.00,3.80,997.40,NA
2019-01-01 03:00:00,304.00,453.00,109.90,64.30,123.60,59.40,29.70,2.00,4.00,9.70,75.80,NA,NA,NA,NA,8.50,92.40,0.80,26.50,0.00,0.00,3.70,997.30,NA
2019-01-01 03:15:00,304.00,453.00,93.50,58.90,107.70,60.70,29.20,2.00,3.10,9.20,73.80,NA,NA,NA,NA,8.30,93.40,0.70,26.50,0.00,0.00,3.50,997.20,NA
2019-01-01 03:30:00,333.00,486.00,78.70,61.00,96.70,63.30,29.30,2.00,4.20,9.40,79.60,NA,NA,NA,NA,8.20,94.10,0.40,20.40,0.00,0.00,3.30,997.00,NA
