Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,437.00,646.00,156.40,89.90,175.20,NA,21.10,2.60,3.60,6.70,65.30,NA,NA,NA,NA,11.10,79.40,0.70,328.00,0.00,0.00,2.20,996.00,NA
2019-01-01 00:15:00,437.00,646.00,161.30,83.90,176.20,90.40,20.50,2.60,3.40,5.00,59.40,NA,NA,NA,NA,11.00,81.60,0.50,296.30,0.00,0.00,2.40,996.00,NA
2019-01-01 00:30:00,497.00,718.00,224.00,115.10,243.60,78.50,21.70,2.70,3.00,6.30,51.50,NA,NA,NA,NA,11.20,80.70,0.60,295.00,0.00,0.00,2.40,995.90,NA
2019-01-01 00:45:00,497.00,718.00,255.60,161.50,294.30,90.40,22.30,2.70,NA,7.40,51.80,NA,NA,NA,NA,11.30,79.60,0.70,316.20,0.00,0.00,2.30,995.90,NA
2019-01-01 01:00:00,497.00,718.00,288.00,144.70,312.10,81.70,22.50,2.70,NA,6.90,50.80,NA,NA,NA,NA,11.20,79.50,0.80,299.90,0.00,0.00,2.30,995.90,NA
2019-01-01 01:15:00,497.00,718.00,274.40,147.80,301.90,85.50,24.00,2.70,NA,5.70,54.40,NA,NA,NA,NA,11.50,77.60,0.90,296.20,0.00,0.00,2.20,996.00,NA
2019-01-01 01:30:00,469.00,657.00,246.70,126.90,267.60,93.50,NA,NA,3.50,5.90,50.80,NA,NA,NA,NA,11.50,78.60,0.80,289.40,0.00,0.00,2.30,996.00,NA
2019-01-01 01:45:00,469.00,657.00,NA,NA,NA,NA,NA,NA,3.00,6.20,56.70,NA,NA,NA,NA,11.60,77.40,1.20,271.30,0.00,0.00,2.40,996.00,NA
2019-01-01 02:00:00,469.00,657.00,NA,NA,NA,NA,NA,NA,3.40,5.20,53.10,NA,NA,NA,NA,11.70,76.70,1.50,277.60,0.00,0.00,2.40,995.90,NA
2019-01-01 02:15:00,469.00,657.00,NA,NA,NA,NA,NA,NA,3.50,6.60,51.10,NA,NA,NA,NA,11.40,77.90,1.10,272.80,0.00,0.00,2.30,995.70,NA
