Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,158.00,237.00,NA,NA,NA,137.70,NA,1.30,7.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:15:00,158.00,237.00,NA,NA,NA,141.60,NA,1.30,6.70,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:30:00,158.00,237.00,NA,NA,NA,146.20,NA,1.30,6.70,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:45:00,157.00,213.00,NA,NA,NA,151.60,NA,1.30,6.70,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:00:00,157.00,213.00,NA,NA,NA,149.20,NA,1.30,NA,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:15:00,157.00,213.00,NA,NA,NA,151.60,NA,1.30,NA,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:30:00,157.00,213.00,NA,NA,NA,135.10,NA,1.40,NA,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:45:00,147.00,211.00,NA,NA,NA,89.40,NA,1.40,9.60,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 02:00:00,147.00,211.00,NA,NA,NA,NA,NA,NA,10.00,0.00,0.00,NA,NA,NA,NA,14.80,89.70,0.80,294.00,0.00,0.00,5.80,996.70,NA
2023-01-01 02:15:00,147.00,211.00,NA,NA,NA,NA,NA,NA,9.40,0.00,0.00,NA,NA,NA,NA,14.80,89.80,0.90,298.00,0.00,0.00,5.80,996.50,NA
2023-01-01 02:30:00,147.00,211.00,NA,NA,NA,NA,NA,NA,9.30,0.00,0.00,NA,NA,NA,NA,14.70,89.80,0.80,302.60,0.00,0.00,5.80,996.40,NA
2023-01-01 02:45:00,151.00,201.00,17.90,31.60,49.10,63.80,3.70,1.00,8.90,0.00,0.00,NA,NA,NA,NA,14.70,89.90,0.90,295.00,0.00,0.00,5.80,996.20,NA
2023-01-01 03:00:00,151.00,201.00,17.30,31.90,49.20,66.10,3.70,1.00,9.00,0.00,0.00,NA,NA,NA,NA,14.60,90.00,0.90,273.10,0.00,0.00,5.80,996.00,NA
2023-01-01 03:15:00,151.00,201.00,34.50,32.10,66.10,62.90,4.00,1.00,8.50,0.00,0.00,NA,NA,NA,NA,14.60,90.30,0.90,283.20,0.00,0.00,5.80,996.10,NA
2023-01-01 03:30:00,151.00,201.00,54.40,42.40,96.10,66.10,4.30,1.10,8.00,0.00,0.00,NA,NA,NA,NA,14.60,90.30,0.80,280.00,0.00,0.00,5.80,996.00,NA
2023-01-01 03:45:00,158.00,205.00,43.10,40.80,83.40,70.60,4.50,1.10,8.30,0.00,0.00,NA,NA,NA,NA,14.60,90.20,0.70,288.30,0.00,0.00,5.80,995.90,NA
2023-01-01 04:00:00,158.00,205.00,62.90,32.50,95.60,61.50,4.60,1.10,8.80,0.00,0.00,NA,NA,NA,NA,14.50,90.40,0.80,279.00,0.00,0.00,5.80,995.90,NA
2023-01-01 04:15:00,158.00,205.00,98.50,39.40,138.20,51.80,4.60,1.10,8.70,0.00,0.00,NA,NA,NA,NA,14.50,90.60,0.70,277.90,0.00,0.00,5.80,995.90,NA
2023-01-01 04:30:00,158.00,205.00,69.00,36.10,105.20,62.60,4.90,1.10,8.60,0.00,0.00,NA,NA,NA,NA,14.50,90.50,0.90,282.90,0.00,0.00,5.80,996.00,NA
2023-01-01 04:45:00,185.00,235.00,60.20,33.20,92.90,61.20,5.10,1.00,8.60,0.00,0.00,NA,NA,NA,NA,14.40,90.40,1.00,269.10,0.00,0.00,5.80,996.10,NA
2023-01-01 05:00:00,185.00,235.00,63.50,36.40,100.20,57.60,5.30,1.00,8.30,0.00,0.00,NA,NA,NA,NA,14.40,90.40,0.80,269.60,0.00,0.00,5.80,996.20,NA
2023-01-01 05:15:00,185.00,235.00,52.90,37.10,90.00,61.30,5.20,0.90,8.20,0.00,0.00,NA,NA,NA,NA,14.40,90.30,0.80,281.90,0.00,0.00,5.80,996.20,NA
2023-01-01 05:30:00,185.00,235.00,48.50,32.80,80.90,62.70,5.30,0.90,7.50,0.00,0.00,NA,NA,NA,NA,14.40,90.20,0.90,280.20,0.00,0.00,5.80,996.30,NA
2023-01-01 05:45:00,158.00,210.00,24.20,28.00,52.40,63.40,5.00,0.90,8.00,0.00,0.00,NA,NA,NA,NA,14.40,90.20,1.00,278.10,0.00,0.00,5.80,996.50,NA
2023-01-01 06:00:00,158.00,210.00,27.00,32.60,59.60,54.20,4.70,0.90,8.80,0.00,0.00,NA,NA,NA,NA,14.40,90.20,0.90,274.70,0.00,0.00,5.80,996.70,NA
2023-01-01 06:15:00,158.00,210.00,35.70,36.30,72.10,50.20,3.80,0.90,8.30,0.00,0.00,NA,NA,NA,NA,14.50,89.50,1.00,284.20,0.00,0.00,5.80,996.80,NA
2023-01-01 06:30:00,158.00,210.00,36.40,31.10,67.30,49.80,4.90,0.90,8.20,0.00,0.00,NA,NA,NA,NA,14.40,89.40,1.10,286.40,0.00,0.00,5.80,996.90,NA
2023-01-01 06:45:00,145.00,186.00,20.80,28.20,49.20,53.70,4.80,0.80,8.30,0.00,0.00,NA,NA,NA,NA,14.30,89.40,1.20,278.60,0.00,0.00,5.90,997.00,NA
2023-01-01 07:00:00,145.00,186.00,21.60,29.00,50.70,54.10,4.70,0.90,8.30,0.00,0.00,NA,NA,NA,NA,14.20,89.90,1.60,283.20,0.00,0.00,7.10,997.20,NA
2023-01-01 07:15:00,145.00,186.00,21.80,31.50,53.40,51.50,4.70,0.90,9.30,0.00,0.00,NA,NA,NA,NA,14.20,89.80,2.00,278.70,0.00,0.00,10.00,997.60,NA
2023-01-01 07:30:00,145.00,186.00,19.60,34.10,53.80,52.30,4.50,1.00,9.90,0.00,0.00,NA,NA,NA,NA,14.20,89.50,1.70,277.30,0.00,0.00,18.70,997.60,NA
2023-01-01 07:45:00,155.00,201.00,12.90,31.70,44.60,51.70,4.60,0.90,11.00,0.00,0.00,NA,NA,NA,NA,14.30,88.40,1.10,279.00,0.00,0.00,32.20,997.60,NA
2023-01-01 08:00:00,155.00,201.00,13.70,28.20,41.80,50.80,NA,0.90,12.60,0.00,0.00,NA,NA,NA,NA,14.70,87.20,0.80,293.60,0.00,0.00,60.80,997.70,NA
2023-01-01 08:15:00,155.00,201.00,21.80,28.90,51.00,45.50,4.20,0.90,11.60,0.00,0.00,NA,NA,NA,NA,15.30,84.70,0.50,331.80,0.00,0.00,88.50,997.90,NA
2023-01-01 08:30:00,155.00,201.00,20.10,27.00,47.20,47.30,4.80,0.90,13.00,0.00,0.00,NA,NA,NA,NA,15.90,81.50,1.60,288.10,0.00,0.00,115.20,998.00,NA
2023-01-01 08:45:00,140.00,191.00,28.80,26.90,56.70,48.70,5.00,1.00,12.80,0.00,0.00,NA,NA,NA,NA,16.60,78.50,3.10,279.00,0.00,0.00,135.80,998.10,NA
2023-01-01 09:00:00,140.00,191.00,28.00,37.50,65.50,45.70,4.80,NA,12.60,0.00,0.00,NA,NA,NA,NA,17.20,75.10,1.30,301.00,0.00,0.00,171.60,998.30,NA
2023-01-01 09:15:00,140.00,191.00,30.40,35.90,66.20,47.80,4.80,1.20,12.80,0.00,0.00,NA,NA,NA,NA,18.10,72.70,0.90,271.70,0.00,0.00,178.90,998.50,NA
2023-01-01 09:30:00,140.00,191.00,25.40,36.10,61.70,51.00,4.70,1.30,16.30,0.00,0.00,NA,NA,NA,NA,18.90,68.70,1.40,297.90,0.00,0.00,205.00,998.80,NA
2023-01-01 09:45:00,155.00,251.00,20.60,38.20,58.60,50.30,4.70,1.30,17.90,0.00,0.00,NA,NA,NA,NA,19.30,67.10,0.80,295.90,0.00,0.00,239.50,999.00,NA
