Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,333.00,426.00,162.80,74.20,172.20,53.70,14.90,4.70,4.80,2.60,16.60,NA,NA,NA,NA,13.30,86.40,0.30,274.90,0.00,0.00,6.70,999.10,NA
2022-01-01 00:15:00,333.00,426.00,161.70,76.20,172.40,53.00,15.10,4.90,5.20,2.70,16.50,NA,NA,NA,NA,13.30,86.50,0.30,274.90,0.00,0.00,6.80,999.10,NA
2022-01-01 00:30:00,333.00,426.00,NA,78.40,170.40,53.70,15.30,4.50,4.20,2.60,16.80,NA,NA,NA,NA,13.30,86.20,0.30,274.90,0.00,0.00,6.70,999.00,NA
2022-01-01 00:45:00,373.00,462.00,173.90,82.90,185.20,53.70,15.80,4.60,3.70,2.80,17.70,NA,NA,NA,NA,13.30,86.00,0.30,274.90,0.00,0.00,6.60,999.00,NA
2022-01-01 01:00:00,373.00,462.00,176.20,72.00,181.50,54.50,15.50,4.60,NA,2.80,18.20,NA,NA,NA,NA,13.30,86.80,0.30,274.90,0.00,0.00,6.90,998.90,NA
2022-01-01 01:15:00,373.00,462.00,165.30,64.60,169.10,59.70,15.60,4.70,NA,2.70,17.60,NA,NA,NA,NA,13.20,87.30,0.30,274.90,0.00,0.00,6.80,998.90,NA
2022-01-01 01:30:00,373.00,462.00,156.10,68.30,163.70,61.30,15.90,4.20,NA,2.70,16.80,NA,NA,NA,NA,13.20,88.10,0.30,274.90,0.00,0.00,6.70,998.90,NA
2022-01-01 01:45:00,349.00,423.00,146.30,63.60,153.40,56.40,NA,4.20,3.20,2.70,15.70,NA,NA,NA,NA,13.20,87.90,0.30,274.90,0.00,0.00,6.80,998.90,NA
2022-01-01 02:00:00,349.00,423.00,NA,NA,NA,NA,NA,NA,3.80,2.50,15.10,NA,NA,NA,NA,13.20,88.00,0.40,274.80,0.00,0.00,6.70,998.70,NA
2022-01-01 02:15:00,349.00,423.00,NA,NA,NA,NA,NA,NA,4.50,2.40,14.90,NA,NA,NA,NA,13.20,87.70,0.30,274.60,0.00,0.00,6.50,998.60,NA
2022-01-01 02:30:00,349.00,423.00,NA,NA,NA,NA,NA,NA,3.90,2.40,15.00,NA,NA,NA,NA,13.20,87.60,0.40,271.80,0.00,0.00,6.40,998.70,NA
2022-01-01 02:45:00,349.00,416.00,138.20,64.10,146.90,36.20,13.70,4.00,3.60,2.40,15.00,NA,NA,NA,NA,13.20,87.00,0.30,268.80,0.00,0.00,6.40,998.50,NA
2022-01-01 03:00:00,349.00,416.00,133.40,58.50,139.80,36.10,14.90,3.80,4.20,2.40,14.90,NA,NA,NA,NA,13.20,87.30,0.30,268.80,0.00,0.00,6.30,998.40,NA
2022-01-01 03:15:00,349.00,416.00,124.30,55.60,131.30,39.90,16.30,3.70,3.40,2.30,14.60,NA,NA,NA,NA,13.20,87.90,0.40,263.10,0.00,0.00,6.20,998.40,NA
2022-01-01 03:30:00,349.00,416.00,114.30,57.90,124.00,43.50,16.70,3.50,3.30,2.20,14.50,NA,NA,NA,NA,13.20,87.80,0.40,254.40,0.00,0.00,6.20,998.40,NA
2022-01-01 03:45:00,318.00,373.00,105.90,57.30,116.80,44.90,15.20,3.40,3.50,2.20,14.20,NA,NA,NA,NA,13.10,88.00,0.30,254.10,0.00,0.00,6.30,998.30,NA
2022-01-01 04:00:00,318.00,373.00,102.10,52.50,111.20,44.50,14.50,3.20,4.00,2.10,13.30,NA,NA,NA,NA,13.10,88.40,0.30,253.40,0.00,0.00,6.20,998.20,NA
2022-01-01 04:15:00,318.00,373.00,99.00,49.10,106.80,45.30,14.40,3.00,4.30,2.10,12.80,NA,NA,NA,NA,13.10,89.40,0.40,251.00,0.00,0.00,6.30,998.20,NA
2022-01-01 04:30:00,318.00,373.00,94.60,49.60,103.60,46.80,14.10,2.90,3.70,2.00,12.50,NA,NA,NA,NA,13.00,89.50,0.30,249.50,0.00,0.00,6.30,998.10,NA
2022-01-01 04:45:00,280.00,331.00,91.30,49.30,100.60,47.30,14.40,2.80,3.20,1.90,12.00,NA,NA,NA,NA,13.00,90.40,0.30,249.60,0.00,0.00,6.30,998.00,NA
2022-01-01 05:00:00,280.00,331.00,88.40,50.50,98.90,45.60,14.10,2.80,3.30,1.80,11.70,NA,NA,NA,NA,13.20,88.90,1.00,239.50,0.00,0.00,6.00,998.00,NA
2022-01-01 05:15:00,280.00,331.00,84.30,53.80,97.40,45.40,14.50,2.50,3.00,1.80,11.60,NA,NA,NA,NA,13.20,84.80,1.50,236.00,0.00,0.00,5.80,998.20,NA
2022-01-01 05:30:00,280.00,331.00,60.70,56.60,79.80,46.70,14.00,2.20,2.80,1.70,11.30,NA,NA,NA,NA,13.20,84.50,1.10,233.60,0.00,0.00,5.80,998.40,NA
2022-01-01 05:45:00,230.00,287.00,48.00,49.40,65.40,51.30,14.20,1.90,3.60,1.60,9.70,NA,NA,NA,NA,13.10,84.80,0.90,241.70,0.00,0.00,5.90,998.40,NA
2022-01-01 06:00:00,230.00,287.00,47.90,48.50,64.90,46.60,13.50,1.90,2.80,1.40,7.00,NA,NA,NA,NA,13.00,86.30,0.40,252.90,0.00,0.00,5.80,998.40,NA
2022-01-01 06:15:00,230.00,287.00,49.40,45.50,64.50,44.10,13.60,1.90,3.20,1.20,5.80,NA,NA,NA,NA,12.90,88.20,0.50,284.80,0.00,0.00,6.00,998.50,NA
2022-01-01 06:30:00,230.00,287.00,52.50,47.40,68.10,44.80,14.70,1.90,2.60,1.10,5.80,NA,NA,NA,NA,12.90,88.60,0.60,277.90,0.00,0.00,6.00,998.60,NA
