Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,572.71,756.00,123.80,170.80,189.90,NA,10.20,3.55,14.70,15.43,NA,NA,NA,NA,0.66,NA,87.93,0.26,144.63,0.00,0.00,7.43,NA,NA
2020-01-01 00:15:00,568.80,756.00,121.80,161.00,183.00,NA,10.30,3.43,13.80,15.80,NA,NA,NA,NA,0.73,NA,87.94,0.58,327.45,0.00,0.00,7.32,NA,NA
2020-01-01 00:30:00,568.80,756.00,108.90,150.90,167.40,NA,9.20,3.19,12.70,16.03,NA,NA,NA,NA,0.76,NA,87.94,0.37,3.04,0.00,0.00,7.45,NA,NA
2020-01-01 00:45:00,568.80,756.00,105.90,145.30,162.00,NA,9.30,2.99,11.70,16.82,NA,NA,NA,NA,0.80,NA,87.95,0.62,358.56,0.00,0.00,7.46,NA,NA
2020-01-01 01:00:00,475.43,570.00,97.50,130.10,147.20,0.50,8.60,2.65,10.10,17.01,NA,NA,NA,NA,0.65,NA,87.96,0.23,265.97,0.00,0.00,7.55,NA,NA
2020-01-01 01:15:00,455.70,570.00,88.50,127.00,138.30,2.90,8.40,2.46,10.50,17.47,NA,NA,NA,NA,0.67,NA,87.97,0.61,85.61,0.00,0.00,7.53,NA,NA
2020-01-01 01:30:00,455.70,570.00,88.80,122.70,136.30,2.20,7.90,2.40,10.30,17.13,NA,NA,NA,NA,0.52,NA,87.96,0.63,358.76,0.00,0.00,7.56,NA,NA
2020-01-01 01:45:00,455.70,570.00,83.00,120.50,130.60,5.80,8.10,2.20,10.20,16.99,NA,NA,NA,NA,0.54,NA,87.96,0.62,23.25,0.00,0.00,7.76,NA,NA
2020-01-01 02:00:00,356.13,425.00,79.60,119.40,127.20,6.00,8.20,2.14,10.50,16.30,NA,NA,NA,NA,0.69,NA,87.97,0.68,353.83,0.00,0.00,7.72,NA,NA
2020-01-01 02:15:00,335.10,424.00,79.10,115.90,124.90,6.90,7.50,2.18,10.70,16.19,NA,NA,NA,NA,0.49,NA,87.97,0.72,19.34,0.00,0.00,7.54,NA,NA
2020-01-01 02:30:00,335.10,424.00,73.30,110.80,117.60,11.00,7.60,2.11,10.70,15.59,NA,NA,NA,NA,0.51,NA,87.97,0.28,25.27,0.00,0.00,7.93,NA,NA
2020-01-01 02:45:00,335.10,424.00,69.90,105.20,111.90,15.50,7.60,1.95,10.80,15.45,NA,NA,NA,NA,0.50,NA,87.97,0.57,358.63,0.00,0.00,7.54,NA,NA
2020-01-01 03:00:00,303.72,383.00,69.00,101.70,109.30,16.70,7.20,1.92,10.80,15.05,NA,NA,NA,NA,0.43,NA,87.95,0.45,252.98,0.00,0.00,7.64,NA,NA
2020-01-01 03:15:00,297.00,383.00,66.90,96.60,104.90,18.60,6.50,1.86,10.80,14.44,NA,NA,NA,NA,0.45,NA,87.94,0.71,324.75,0.00,0.00,7.40,NA,NA
2020-01-01 03:30:00,297.00,383.00,66.80,98.20,105.70,16.10,7.00,1.90,11.00,14.47,NA,NA,NA,NA,0.44,NA,87.95,0.72,348.08,0.00,0.00,7.51,NA,NA
2020-01-01 03:45:00,297.00,383.00,66.70,100.50,106.80,12.20,6.80,1.94,10.90,14.26,NA,NA,NA,NA,0.42,NA,87.95,0.73,2.40,0.00,0.00,7.52,NA,NA
2020-01-01 04:00:00,282.67,339.00,70.50,104.90,112.20,5.40,7.10,2.01,11.10,14.22,NA,NA,NA,NA,0.46,NA,87.96,0.13,126.93,0.00,0.00,7.89,NA,NA
2020-01-01 04:15:00,279.60,339.00,74.60,100.90,113.40,3.30,6.80,1.95,11.10,13.81,NA,NA,NA,NA,0.42,NA,87.95,0.56,258.99,0.00,0.00,7.46,NA,NA
2020-01-01 04:30:00,279.60,339.00,84.60,107.00,124.60,3.40,7.20,2.22,11.00,13.86,NA,NA,NA,NA,0.44,NA,87.95,0.72,325.66,0.00,0.00,7.46,NA,NA
2020-01-01 04:45:00,279.60,339.00,94.80,121.20,140.30,1.20,7.60,2.27,11.60,13.57,NA,NA,NA,NA,0.40,NA,87.96,0.22,212.48,0.00,0.00,8.04,NA,NA
2020-01-01 05:00:00,291.41,385.00,87.20,119.00,133.10,NA,7.90,2.25,11.50,13.42,NA,NA,NA,NA,0.41,NA,87.97,0.66,359.94,0.00,0.00,7.46,NA,NA
2020-01-01 05:15:00,293.90,385.00,88.00,115.40,131.80,NA,7.80,2.25,11.40,13.15,NA,NA,NA,NA,0.42,NA,87.97,0.70,4.21,0.00,0.00,7.41,NA,NA
2020-01-01 05:30:00,293.90,385.00,73.30,102.50,113.10,3.20,7.20,1.89,11.40,13.31,NA,NA,NA,NA,0.39,NA,87.95,0.66,7.24,0.00,0.00,7.67,NA,NA
2020-01-01 05:45:00,293.90,385.00,69.40,94.00,105.50,7.10,6.90,1.94,11.40,12.97,NA,NA,NA,NA,0.38,NA,87.96,0.73,11.97,0.00,0.00,7.44,NA,NA
2020-01-01 06:00:00,299.75,365.00,85.30,106.20,124.70,3.20,7.20,1.95,11.30,12.95,NA,NA,NA,NA,0.40,NA,87.95,0.64,19.58,0.00,0.00,7.70,NA,NA
2020-01-01 06:15:00,301.00,365.00,84.30,104.30,122.90,0.10,7.20,2.00,12.30,12.68,NA,NA,NA,NA,0.42,NA,87.97,0.66,28.37,0.00,0.00,7.70,NA,NA
2020-01-01 06:30:00,301.00,365.00,101.50,118.30,144.20,NA,8.00,2.33,13.00,12.66,NA,NA,NA,NA,0.41,NA,87.94,0.68,350.82,0.00,0.00,7.69,NA,NA
2020-01-01 06:45:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2020-01-01 07:00:00,320.32,400.00,147.40,144.80,194.90,NA,9.90,2.91,12.00,12.92,NA,NA,NA,NA,0.46,NA,87.96,0.70,2.03,0.00,0.00,8.42,NA,NA
2020-01-01 07:15:00,324.40,400.00,128.10,136.10,174.90,NA,9.10,2.72,12.00,13.04,NA,NA,NA,NA,0.45,NA,87.95,0.71,11.61,0.00,0.00,11.40,NA,NA
2020-01-01 07:30:00,324.40,400.00,119.60,142.70,171.60,NA,9.50,2.71,11.60,13.11,NA,NA,NA,NA,0.42,NA,87.95,0.56,7.52,0.00,0.00,20.27,NA,NA
2020-01-01 07:45:00,324.40,400.00,117.00,137.00,166.50,NA,10.10,2.80,12.20,13.66,NA,NA,NA,NA,0.40,NA,87.96,0.68,51.68,0.00,0.00,28.53,NA,NA
