Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 00:00:00,445.00,NA,91.40,26.00,87.00,54.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.17,338.00,NA,0.00,9.90,NA,NA
2018-01-01 00:15:00,317.00,NA,91.00,25.20,86.20,56.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.29,288.00,NA,0.00,9.50,NA,NA
2018-01-01 00:30:00,310.00,NA,95.20,21.00,87.30,57.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.24,292.00,NA,0.00,9.60,NA,NA
2018-01-01 00:45:00,310.00,NA,94.70,29.90,91.70,54.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.23,327.00,NA,0.00,9.20,NA,NA
2018-01-01 01:00:00,310.00,NA,91.60,28.70,88.60,54.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.29,310.00,NA,0.00,9.10,NA,NA
2018-01-01 01:15:00,289.00,NA,85.70,27.90,83.30,54.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.27,267.00,NA,0.00,9.40,NA,NA
2018-01-01 01:30:00,288.00,NA,82.90,31.10,82.80,54.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.27,4.00,NA,0.00,9.20,NA,NA
2018-01-01 01:45:00,288.00,NA,82.10,29.40,81.30,55.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.27,256.00,NA,0.00,9.20,NA,NA
2018-01-01 02:00:00,288.00,NA,80.00,34.50,82.40,54.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.28,248.00,NA,0.00,9.10,NA,NA
2018-01-01 02:15:00,242.00,NA,78.20,28.50,77.70,55.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.08,268.00,NA,0.00,9.10,NA,NA
2018-01-01 02:30:00,240.00,NA,72.30,29.10,73.30,55.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.30,239.00,NA,0.00,8.90,NA,NA
2018-01-01 02:45:00,240.00,NA,71.20,26.10,70.80,56.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.27,240.00,NA,0.00,8.90,NA,NA
2018-01-01 03:00:00,240.00,NA,70.50,27.60,71.10,55.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.50,0.23,22.00,NA,0.00,9.40,NA,NA
2018-01-01 03:15:00,215.00,NA,66.90,28.30,68.60,54.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.25,249.00,NA,0.00,9.30,NA,NA
2018-01-01 03:30:00,213.00,NA,63.90,30.10,67.20,54.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.35,252.00,NA,0.00,9.50,NA,NA
2018-01-01 03:45:00,213.00,NA,63.10,28.20,65.50,54.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.50,0.27,258.00,NA,0.00,9.30,NA,NA
2018-01-01 04:00:00,213.00,NA,55.90,32.10,61.80,55.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.50,0.32,277.00,NA,0.00,9.40,NA,NA
2018-01-01 04:15:00,202.00,NA,60.00,23.00,60.20,56.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.23,338.00,NA,0.00,9.40,NA,NA
2018-01-01 04:30:00,202.00,NA,57.20,28.50,60.90,55.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.30,270.00,NA,0.00,9.30,NA,NA
2018-01-01 04:45:00,202.00,NA,52.60,33.00,59.60,55.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.40,0.35,234.00,NA,0.00,9.30,NA,NA
