Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,289.80,317.00,NA,NA,NA,NA,7.50,3.25,25.00,9.23,NA,NA,NA,NA,7.41,NA,87.84,1.28,197.18,0.00,0.00,6.80,NA,NA
2022-01-01 00:15:00,284.80,317.00,NA,NA,NA,NA,7.30,3.27,24.80,9.15,NA,NA,NA,NA,7.46,NA,87.85,1.25,203.94,0.00,0.00,7.24,NA,NA
2022-01-01 00:30:00,284.80,317.00,NA,NA,NA,NA,7.30,3.32,24.60,9.07,NA,NA,NA,NA,7.32,NA,87.86,1.24,224.37,0.00,0.00,7.40,NA,NA
2022-01-01 00:45:00,284.80,317.00,NA,NA,NA,NA,7.40,3.32,24.50,9.04,NA,NA,NA,NA,7.25,NA,87.85,1.29,260.00,0.00,0.00,7.03,NA,NA
2022-01-01 01:00:00,291.80,315.00,NA,NA,NA,NA,7.30,3.39,24.30,8.95,NA,NA,NA,NA,7.27,NA,87.85,1.17,218.32,0.00,0.00,7.39,NA,NA
2022-01-01 01:15:00,293.00,315.00,NA,NA,NA,NA,7.50,3.51,24.60,8.85,NA,NA,NA,NA,7.33,NA,87.85,1.21,233.56,0.00,0.00,7.44,NA,NA
2022-01-01 01:30:00,293.00,315.00,NA,NA,NA,NA,7.80,3.59,24.80,8.79,NA,NA,NA,NA,7.29,NA,87.85,1.13,183.18,0.00,0.00,7.55,NA,NA
2022-01-01 01:45:00,293.00,323.00,NA,NA,NA,NA,8.00,3.52,25.00,8.93,NA,NA,NA,NA,7.35,NA,87.67,1.13,204.91,0.00,0.00,7.45,NA,NA
2022-01-01 02:00:00,327.10,346.00,NA,NA,NA,NA,8.10,3.35,24.80,8.91,NA,NA,NA,NA,6.38,NA,87.12,1.16,209.65,0.00,0.00,7.19,NA,NA
2022-01-01 02:15:00,333.80,346.00,NA,NA,NA,NA,7.90,3.23,24.50,8.92,NA,NA,NA,NA,7.41,NA,87.39,0.95,244.60,0.00,0.00,7.01,NA,NA
2022-01-01 02:30:00,333.80,346.00,NA,NA,NA,NA,8.10,3.24,24.80,8.93,NA,NA,NA,NA,7.51,NA,87.73,1.07,195.31,0.00,0.00,7.15,NA,NA
2022-01-01 02:45:00,333.80,341.00,NA,NA,NA,NA,8.00,3.17,24.90,9.13,NA,NA,NA,NA,7.55,NA,87.85,1.29,145.82,0.00,0.00,NA,NA,NA
2022-01-01 03:00:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-01 03:15:00,301.40,329.00,NA,NA,NA,NA,7.80,3.02,24.50,9.07,NA,NA,NA,NA,7.80,NA,87.85,0.85,87.62,0.00,0.00,7.12,NA,NA
2022-01-01 03:30:00,301.40,329.00,NA,NA,NA,NA,8.00,3.00,24.90,9.07,NA,NA,NA,NA,7.82,NA,87.86,1.23,152.53,0.00,0.00,7.47,NA,NA
2022-01-01 03:45:00,301.40,326.00,NA,NA,NA,NA,7.90,2.94,24.60,9.30,NA,NA,NA,NA,7.61,NA,87.85,1.15,182.39,0.00,0.00,7.65,NA,NA
2022-01-01 04:00:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-01 04:15:00,288.80,317.00,NA,NA,NA,NA,8.30,2.84,24.90,9.21,NA,NA,NA,NA,7.68,NA,87.85,1.16,200.43,0.00,0.00,7.85,NA,NA
2022-01-01 04:30:00,288.80,317.00,NA,NA,NA,NA,8.50,2.76,25.00,9.21,NA,NA,NA,NA,7.64,NA,87.75,0.99,218.54,0.00,0.00,6.70,NA,NA
2022-01-01 04:45:00,288.80,324.00,NA,NA,NA,NA,8.20,2.67,24.70,9.33,NA,NA,NA,NA,7.68,NA,87.85,0.64,256.13,0.00,0.00,6.51,NA,NA
2022-01-01 05:00:00,315.90,345.00,NA,NA,NA,NA,8.00,2.65,24.60,9.23,NA,NA,NA,NA,7.58,NA,87.85,0.86,273.12,0.00,0.00,6.66,NA,NA
2022-01-01 05:15:00,321.10,345.00,NA,NA,NA,NA,7.90,2.68,24.70,9.14,NA,NA,NA,NA,7.66,NA,87.85,1.01,200.81,0.00,0.00,7.11,NA,NA
2022-01-01 05:30:00,321.10,345.00,NA,NA,NA,NA,7.80,2.54,25.10,9.06,NA,NA,NA,NA,7.45,NA,87.85,1.19,205.60,0.00,0.00,7.44,NA,NA
2022-01-01 05:45:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-01 06:00:00,301.80,316.00,NA,NA,NA,NA,8.00,2.37,23.80,9.03,NA,NA,NA,NA,7.32,NA,87.85,0.98,238.32,0.00,0.00,6.75,NA,NA
2022-01-01 06:15:00,298.00,316.00,NA,NA,NA,NA,7.80,2.33,24.00,8.98,NA,NA,NA,NA,7.32,NA,87.85,0.94,180.02,0.00,0.00,7.30,NA,NA
2022-01-01 06:30:00,298.00,316.00,NA,NA,NA,NA,7.90,2.33,24.70,8.96,NA,NA,NA,NA,6.14,NA,87.85,0.35,334.57,0.00,0.00,6.62,NA,NA
2022-01-01 06:45:00,NA,NA,NA,NA,NA,NA,7.80,2.29,24.20,8.82,NA,NA,NA,NA,7.13,NA,87.85,1.29,8.01,0.00,0.00,6.95,NA,NA
2022-01-01 07:00:00,220.60,246.00,NA,NA,NA,NA,7.70,2.35,24.60,8.66,NA,NA,NA,NA,5.99,NA,87.85,0.60,325.18,0.00,0.00,7.70,NA,NA
2022-01-01 07:15:00,205.80,246.00,NA,NA,NA,NA,7.90,2.49,24.50,8.58,NA,NA,NA,NA,6.81,NA,87.84,1.01,220.24,0.00,0.00,9.63,NA,NA
2022-01-01 07:30:00,205.80,246.00,NA,NA,NA,NA,8.00,2.57,24.80,8.52,NA,NA,NA,NA,6.82,NA,87.85,0.85,206.83,0.00,0.00,14.66,NA,NA
2022-01-01 07:45:00,205.80,255.00,NA,NA,NA,NA,8.30,2.58,24.60,8.53,NA,NA,NA,NA,6.75,NA,87.85,0.99,197.58,0.00,0.00,23.02,NA,NA
2022-01-01 08:00:00,235.70,282.00,NA,NA,NA,NA,8.50,2.62,24.90,8.65,NA,NA,NA,NA,6.69,NA,87.85,1.21,261.23,0.00,0.00,37.97,NA,NA
2022-01-01 08:15:00,241.40,282.00,NA,NA,NA,NA,8.60,2.89,25.30,8.54,NA,NA,NA,NA,6.62,NA,87.39,1.16,220.48,0.00,0.00,52.60,NA,NA
2022-01-01 08:30:00,241.40,282.00,NA,NA,NA,NA,9.00,2.83,24.90,8.56,NA,NA,NA,NA,6.60,NA,74.86,0.81,201.43,0.00,0.00,65.41,NA,NA
2022-01-01 08:45:00,241.40,292.00,NA,NA,NA,NA,9.40,2.69,25.00,8.61,NA,NA,NA,NA,6.57,NA,69.53,0.78,208.07,0.00,0.00,79.81,NA,NA
2022-01-01 09:00:00,257.30,323.00,NA,NA,NA,NA,9.60,2.71,38.50,8.68,NA,NA,NA,NA,6.49,NA,66.02,0.78,228.25,0.00,0.00,95.31,NA,NA
2022-01-01 09:15:00,260.30,323.00,NA,NA,NA,NA,9.40,2.47,18.80,8.61,NA,NA,NA,NA,6.36,NA,62.70,0.17,328.49,0.00,0.00,111.57,NA,NA
2022-01-01 09:30:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-01 09:45:00,260.30,313.00,NA,NA,NA,NA,9.80,2.33,24.80,8.57,NA,NA,NA,NA,6.20,NA,59.28,0.42,229.06,0.00,0.00,140.75,NA,NA
2022-01-01 10:00:00,245.90,285.00,NA,NA,NA,NA,9.10,2.33,24.50,8.55,NA,NA,NA,NA,6.24,NA,59.82,0.70,286.37,0.00,0.00,152.74,NA,NA
2022-01-01 10:15:00,243.10,285.00,NA,NA,NA,NA,8.50,2.30,24.90,8.57,NA,NA,NA,NA,6.11,NA,60.16,0.47,280.67,0.00,0.00,163.69,NA,NA
2022-01-01 10:30:00,243.10,285.00,NA,NA,NA,NA,8.20,2.25,25.50,8.47,NA,NA,NA,NA,6.04,NA,59.96,0.48,282.57,0.00,0.00,174.65,NA,NA
2022-01-01 10:45:00,243.10,291.00,NA,NA,NA,NA,8.20,2.16,25.90,8.46,NA,NA,NA,NA,6.04,NA,58.58,0.51,255.81,0.00,0.00,182.56,NA,NA
2022-01-01 11:00:00,NA,NA,NA,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-01 11:15:00,253.80,308.00,NA,NA,NA,NA,7.90,1.94,28.10,8.35,NA,NA,NA,NA,5.94,NA,54.73,0.26,251.06,0.00,0.00,197.08,NA,NA
2022-01-01 11:30:00,253.80,308.00,NA,NA,NA,NA,7.80,1.76,34.40,8.38,NA,NA,NA,NA,5.89,NA,53.19,0.38,46.04,0.00,0.00,197.25,NA,NA
2022-01-01 11:45:00,253.80,299.00,NA,NA,NA,NA,7.60,1.67,37.10,8.32,NA,NA,NA,NA,5.84,NA,51.49,0.13,127.45,0.00,0.00,98.97,NA,NA
2022-01-01 12:00:00,219.20,271.00,NA,NA,NA,NA,7.20,1.59,43.90,8.14,NA,NA,NA,NA,5.86,NA,49.63,0.32,93.58,0.00,0.00,89.25,NA,NA
2022-01-01 12:15:00,212.50,271.00,NA,NA,NA,NA,7.30,1.58,40.40,8.10,NA,NA,NA,NA,5.82,NA,48.07,0.19,111.51,0.00,0.00,116.63,NA,NA
2022-01-01 12:30:00,212.50,271.00,NA,NA,NA,NA,7.20,1.51,50.00,8.00,NA,NA,NA,NA,5.74,NA,46.81,0.49,90.90,0.00,0.00,194.97,NA,NA
2022-01-01 12:45:00,212.50,260.00,NA,NA,NA,NA,7.00,1.49,51.80,7.81,NA,NA,NA,NA,5.59,NA,44.51,0.10,69.74,0.00,0.00,200.17,NA,NA
2022-01-01 13:00:00,181.90,227.00,NA,NA,NA,NA,6.80,1.43,53.60,7.64,NA,NA,NA,NA,5.74,NA,43.76,0.23,194.00,0.00,0.00,178.87,NA,NA
2022-01-01 13:15:00,176.00,227.00,NA,NA,NA,NA,6.90,1.34,54.20,7.52,NA,NA,NA,NA,5.75,NA,39.41,0.28,134.61,0.00,0.00,105.10,NA,NA
2022-01-01 13:30:00,176.00,227.00,NA,NA,NA,NA,7.00,1.40,65.30,7.47,NA,NA,NA,NA,5.58,NA,38.07,0.23,50.10,0.00,0.00,72.66,NA,NA
2022-01-01 13:45:00,176.00,217.00,NA,NA,NA,NA,6.90,1.44,68.20,7.42,NA,NA,NA,NA,5.50,NA,37.76,0.08,18.49,0.00,0.00,72.68,NA,NA
