Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,133.00,177.00,8.50,34.00,25.00,63.50,2.70,0.60,4.70,1.00,14.30,NA,NA,NA,NA,10.20,98.20,0.40,27.10,0.00,0.00,37.90,995.70,NA
2023-01-01 00:15:00,133.00,177.00,9.50,34.10,25.90,65.90,2.50,0.50,7.20,1.00,13.80,NA,NA,NA,NA,10.30,98.40,0.40,43.40,0.00,0.00,39.00,995.70,NA
2023-01-01 00:30:00,133.00,177.00,7.50,33.50,23.90,60.90,2.30,0.60,7.50,1.00,13.00,NA,NA,NA,NA,10.30,98.20,0.30,10.80,0.00,0.00,38.90,995.60,NA
2023-01-01 00:45:00,122.00,153.00,8.40,34.40,25.10,55.40,2.20,0.60,6.50,1.00,12.30,NA,NA,NA,NA,10.10,98.10,0.30,7.90,0.00,0.00,38.10,995.40,NA
2023-01-01 01:00:00,122.00,153.00,7.70,33.60,24.10,51.70,2.70,NA,NA,0.90,11.40,NA,NA,NA,NA,10.10,98.40,0.30,8.60,0.00,0.00,38.30,995.40,NA
2023-01-01 01:15:00,122.00,153.00,7.40,32.50,23.40,52.40,3.10,0.60,NA,0.90,10.70,NA,NA,NA,NA,10.00,98.30,0.30,8.90,0.00,0.00,38.50,995.30,NA
2023-01-01 01:30:00,122.00,153.00,10.60,33.00,26.20,52.90,3.50,0.60,NA,0.90,10.50,NA,NA,NA,NA,10.00,98.20,0.30,15.70,0.00,0.00,38.40,995.20,NA
2023-01-01 01:45:00,132.00,169.00,8.20,32.90,24.20,52.60,3.70,NA,5.00,0.90,10.70,NA,NA,NA,NA,9.90,98.30,0.30,22.80,0.00,0.00,38.90,995.10,NA
2023-01-01 02:00:00,132.00,169.00,11.30,34.80,27.80,50.70,3.80,0.70,3.20,0.90,11.20,NA,NA,NA,NA,9.80,98.40,0.30,23.40,0.00,0.00,39.60,995.00,NA
2023-01-01 02:15:00,132.00,169.00,23.00,31.10,35.30,49.20,3.80,0.70,2.00,0.90,11.90,NA,NA,NA,NA,9.80,98.40,0.40,314.70,0.00,0.00,38.20,994.90,NA
2023-01-01 02:30:00,132.00,169.00,13.30,33.70,28.70,48.70,4.00,0.60,2.80,0.90,12.90,NA,NA,NA,NA,9.60,98.60,0.30,326.80,0.00,0.00,39.50,994.80,NA
2023-01-01 02:45:00,145.00,182.00,6.90,31.30,22.30,48.10,NA,NA,4.60,0.90,13.50,NA,NA,NA,NA,9.60,98.40,0.30,323.50,0.00,0.00,38.60,994.60,NA
2023-01-01 03:00:00,145.00,182.00,7.50,25.10,19.50,46.40,4.30,0.70,6.90,0.90,13.50,NA,NA,NA,NA,9.70,98.90,0.30,333.70,0.00,0.00,39.20,994.40,NA
2023-01-01 03:15:00,145.00,182.00,7.10,31.20,22.40,44.70,4.50,0.70,5.10,0.90,12.90,NA,NA,NA,NA,9.50,98.50,0.30,335.50,0.00,0.00,38.80,994.50,NA
2023-01-01 03:30:00,145.00,182.00,6.50,25.90,19.10,44.40,4.50,0.70,5.50,0.90,12.30,NA,NA,NA,NA,9.30,98.40,0.30,334.80,0.00,0.00,38.50,994.40,NA
2023-01-01 03:45:00,124.00,151.00,5.20,23.30,16.60,45.30,4.40,0.70,7.10,0.90,11.70,NA,NA,NA,NA,9.30,98.40,0.30,342.70,0.00,0.00,38.60,994.30,NA
2023-01-01 04:00:00,124.00,151.00,5.40,28.50,19.50,43.30,4.60,0.70,6.00,0.90,11.40,NA,NA,NA,NA,9.20,98.40,0.30,340.90,0.00,0.00,38.70,994.20,NA
2023-01-01 04:15:00,124.00,151.00,7.00,29.10,21.20,42.10,4.60,0.70,6.40,0.90,11.20,NA,NA,NA,NA,9.20,98.60,0.30,338.30,0.00,0.00,38.70,994.30,NA
2023-01-01 04:30:00,124.00,151.00,5.30,28.20,19.40,40.30,4.70,0.80,7.90,0.90,11.10,NA,NA,NA,NA,9.20,99.00,0.70,336.90,0.00,0.00,39.00,994.40,NA
2023-01-01 04:45:00,138.00,173.00,7.80,26.60,20.50,37.90,4.50,0.80,8.60,0.90,11.40,NA,NA,NA,NA,9.30,99.10,0.40,353.10,0.00,0.00,38.40,994.40,NA
2023-01-01 05:00:00,138.00,173.00,14.30,32.00,28.70,33.90,4.50,0.90,6.20,0.80,11.20,NA,NA,NA,NA,9.10,98.50,0.30,337.90,0.00,0.00,38.00,994.50,NA
2023-01-01 05:15:00,138.00,173.00,14.80,34.80,30.50,32.00,5.00,NA,2.10,0.80,10.70,NA,NA,NA,NA,9.00,99.10,0.30,339.20,0.00,0.00,39.40,994.60,NA
2023-01-01 05:30:00,138.00,173.00,15.90,34.60,31.40,39.50,5.20,NA,0.40,0.90,10.30,NA,NA,NA,NA,9.10,99.20,0.40,359.10,0.00,0.00,38.80,994.70,NA
2023-01-01 05:45:00,217.00,263.00,8.80,37.10,26.90,45.80,5.00,NA,1.20,0.90,10.10,NA,NA,NA,NA,9.20,99.00,0.60,349.00,0.00,0.00,38.90,994.80,NA
2023-01-01 06:00:00,217.00,263.00,13.80,38.20,31.60,47.40,4.30,NA,2.00,1.00,10.10,NA,NA,NA,NA,9.20,98.90,0.50,354.50,0.00,0.00,38.60,995.00,NA
2023-01-01 06:15:00,217.00,263.00,11.30,35.50,28.10,49.10,4.40,NA,2.30,1.10,10.40,NA,NA,NA,NA,9.20,98.70,0.50,359.50,0.00,0.00,38.20,995.10,NA
2023-01-01 06:30:00,217.00,263.00,16.60,36.70,33.00,50.90,4.30,NA,2.20,1.10,10.80,NA,NA,NA,NA,9.20,99.30,0.30,318.60,0.00,0.00,40.00,995.30,NA
2023-01-01 06:45:00,162.00,212.00,10.90,43.40,32.00,52.00,3.80,NA,1.60,1.20,11.00,NA,NA,NA,NA,9.10,99.00,0.40,11.90,0.00,0.00,39.10,995.40,NA
2023-01-01 07:00:00,162.00,212.00,13.90,42.90,34.10,51.10,3.60,NA,1.50,1.20,11.00,NA,NA,NA,NA,9.00,98.90,0.50,2.10,0.00,0.00,39.80,995.70,NA
2023-01-01 07:15:00,162.00,212.00,18.00,43.90,38.10,52.00,3.50,NA,2.10,1.20,10.70,NA,NA,NA,NA,8.80,99.00,0.50,16.90,0.00,0.00,41.00,995.90,NA
2023-01-01 07:30:00,162.00,212.00,14.90,42.40,34.70,53.20,3.80,NA,3.40,1.20,10.80,NA,NA,NA,NA,9.00,99.30,0.70,4.80,0.00,0.00,45.40,995.90,NA
2023-01-01 07:45:00,139.00,177.00,10.50,36.70,28.10,53.20,3.80,NA,5.00,1.20,10.80,NA,NA,NA,NA,9.20,99.00,0.90,353.20,0.00,0.00,51.10,995.90,NA
2023-01-01 08:00:00,139.00,177.00,15.50,33.40,30.40,52.40,4.20,NA,5.60,1.20,10.50,NA,NA,NA,NA,9.50,98.80,0.90,355.20,0.00,0.00,57.40,996.10,NA
2023-01-01 08:15:00,139.00,177.00,12.10,33.30,27.50,52.80,4.10,NA,8.00,1.20,9.90,NA,NA,NA,NA,9.90,98.80,1.10,353.40,0.00,0.00,62.40,996.20,NA
2023-01-01 08:30:00,139.00,177.00,11.20,32.80,26.50,49.50,3.90,NA,11.80,1.10,9.30,NA,NA,NA,NA,10.40,98.40,0.90,349.30,0.00,0.00,67.10,996.40,NA
2023-01-01 08:45:00,114.00,155.00,9.00,34.40,25.70,45.00,NA,NA,14.50,1.10,8.60,NA,NA,NA,NA,10.70,97.90,0.70,329.80,0.00,0.00,71.20,996.50,NA
2023-01-01 09:00:00,114.00,155.00,12.30,34.70,28.50,42.40,4.40,NA,14.40,1.00,8.00,NA,NA,NA,NA,11.20,97.10,1.00,343.40,0.00,0.00,75.00,996.80,NA
2023-01-01 09:15:00,114.00,155.00,10.10,34.80,26.70,41.10,5.00,NA,16.60,1.00,7.50,NA,NA,NA,NA,12.00,95.20,1.00,358.40,0.00,0.00,77.60,997.20,NA
2023-01-01 09:30:00,114.00,155.00,8.80,42.00,29.50,41.60,5.70,NA,21.70,0.90,7.00,NA,NA,NA,NA,12.10,92.90,1.10,354.10,0.00,0.00,80.30,997.40,NA
2023-01-01 09:45:00,103.00,135.00,7.80,58.80,37.60,43.30,5.70,NA,22.00,0.90,6.60,NA,NA,NA,NA,12.80,90.30,1.20,6.50,0.00,0.00,85.10,997.70,NA
2023-01-01 10:00:00,103.00,135.00,6.70,66.50,40.80,45.20,6.10,NA,25.20,0.90,6.40,NA,NA,NA,NA,14.00,83.60,1.30,48.70,0.00,0.00,90.50,997.90,NA
2023-01-01 10:15:00,103.00,135.00,4.40,27.00,17.90,44.40,7.00,NA,28.20,0.90,6.20,NA,NA,NA,NA,15.40,79.40,1.20,37.40,0.00,0.00,95.30,998.10,NA
2023-01-01 10:30:00,103.00,135.00,7.10,26.50,19.90,46.10,7.70,NA,31.10,0.90,6.20,NA,NA,NA,NA,16.50,75.00,1.60,42.80,0.00,0.00,193.30,998.20,NA
2023-01-01 10:45:00,135.00,179.00,8.10,24.60,19.70,45.70,8.20,NA,36.70,0.90,6.30,NA,NA,NA,NA,17.20,72.40,1.60,16.80,0.00,0.00,220.90,998.20,NA
2023-01-01 11:00:00,135.00,179.00,4.90,28.20,19.00,45.80,8.50,NA,38.50,0.90,6.40,NA,NA,NA,NA,18.40,69.80,1.40,45.20,0.00,0.00,233.80,998.10,NA
2023-01-01 11:15:00,135.00,179.00,4.50,19.60,14.10,45.10,9.30,NA,45.70,0.90,6.40,NA,NA,NA,NA,19.10,67.20,1.50,4.50,0.00,0.00,237.30,998.00,NA
2023-01-01 11:30:00,135.00,179.00,4.80,16.80,12.90,46.60,9.80,NA,50.00,0.90,6.60,NA,NA,NA,NA,19.60,65.70,1.40,22.90,0.00,0.00,242.10,997.80,NA
2023-01-01 11:45:00,114.00,162.00,3.90,15.70,11.60,47.50,9.80,NA,54.60,0.80,6.70,NA,NA,NA,NA,19.90,63.40,1.10,29.60,0.00,0.00,242.20,997.50,NA
2023-01-01 12:00:00,114.00,162.00,4.70,16.10,12.40,46.20,10.00,NA,58.20,0.80,6.60,NA,NA,NA,NA,20.30,63.40,1.50,61.20,0.00,0.00,237.80,997.20,NA
2023-01-01 12:15:00,114.00,162.00,7.60,9.00,11.00,44.90,10.20,NA,62.20,0.80,6.30,NA,NA,NA,NA,20.90,62.60,1.10,1.70,0.00,0.00,244.50,997.10,NA
2023-01-01 12:30:00,114.00,162.00,5.90,11.00,10.60,41.90,10.40,NA,68.50,0.80,6.10,NA,NA,NA,NA,20.80,60.80,1.40,43.90,0.00,0.00,242.80,996.80,NA
2023-01-01 12:45:00,83.00,133.00,5.50,13.60,11.70,38.30,10.90,NA,72.20,0.70,5.80,NA,NA,NA,NA,21.50,60.70,1.30,30.40,0.00,0.00,238.00,996.60,NA
2023-01-01 13:00:00,83.00,133.00,2.10,11.60,7.90,35.10,11.40,NA,73.10,0.70,5.70,NA,NA,NA,NA,21.50,59.80,1.10,42.40,0.00,0.00,239.20,996.40,NA
2023-01-01 13:15:00,83.00,133.00,1.20,15.00,8.90,33.80,11.90,NA,73.50,0.60,6.30,NA,NA,NA,NA,21.60,58.70,1.40,62.70,0.00,0.00,224.90,996.10,NA
2023-01-01 13:30:00,83.00,133.00,0.30,11.10,6.20,39.90,12.20,NA,75.50,0.60,8.10,NA,NA,NA,NA,21.40,58.90,1.90,48.80,0.00,0.00,205.20,995.90,NA
2023-01-01 13:45:00,88.00,151.00,1.30,13.50,8.20,45.30,12.40,NA,76.10,0.60,10.80,NA,NA,NA,NA,21.30,59.10,1.70,49.10,0.00,0.00,176.60,995.60,NA
2023-01-01 14:00:00,88.00,151.00,2.90,14.30,10.00,46.40,11.80,NA,80.20,0.60,19.10,NA,NA,NA,NA,20.70,60.50,1.60,68.00,0.00,0.00,154.30,995.50,NA
2023-01-01 14:15:00,88.00,151.00,0.90,15.80,9.20,46.20,11.50,NA,79.30,0.60,29.80,NA,NA,NA,NA,21.00,60.50,1.40,4.30,0.00,0.00,142.20,995.40,NA
2023-01-01 14:30:00,88.00,151.00,2.40,13.00,8.80,47.60,11.10,NA,80.50,0.50,35.00,NA,NA,NA,NA,21.00,59.30,1.30,2.90,0.00,0.00,157.50,995.30,NA
2023-01-01 14:45:00,91.00,135.00,3.50,15.40,11.10,48.80,NA,NA,81.90,0.50,37.50,NA,NA,NA,NA,21.00,58.60,2.40,42.00,0.00,0.00,172.10,995.40,NA
2023-01-01 15:00:00,91.00,135.00,5.30,14.90,12.20,47.90,10.40,NA,78.90,0.50,33.90,NA,NA,NA,NA,20.90,57.20,1.60,10.10,0.00,0.00,114.10,995.40,NA
2023-01-01 15:15:00,91.00,135.00,4.30,14.00,11.00,48.40,9.80,NA,79.70,0.50,29.50,NA,NA,NA,NA,20.70,59.20,1.70,18.50,0.00,0.00,124.10,995.30,NA
2023-01-01 15:30:00,91.00,135.00,3.70,16.50,11.70,48.50,9.50,NA,80.90,0.50,26.00,NA,NA,NA,NA,20.20,59.90,1.30,58.20,0.00,0.00,97.20,995.30,NA
2023-01-01 15:45:00,77.00,134.00,3.60,15.40,11.20,49.80,9.70,NA,80.20,0.50,23.10,NA,NA,NA,NA,19.80,60.50,2.20,57.90,0.00,0.00,95.20,995.30,NA
2023-01-01 16:00:00,77.00,134.00,3.80,14.80,10.90,49.10,9.70,NA,81.90,0.50,26.50,NA,NA,NA,NA,19.60,61.10,2.30,47.50,0.00,0.00,84.60,995.30,NA
2023-01-01 16:15:00,77.00,134.00,2.20,19.10,11.90,48.80,9.60,NA,76.70,0.40,41.50,NA,NA,NA,NA,19.40,62.30,1.10,42.80,0.00,0.00,78.10,995.20,NA
2023-01-01 16:30:00,77.00,134.00,3.30,17.70,12.10,47.00,9.00,NA,77.80,0.40,49.50,NA,NA,NA,NA,19.00,63.00,0.80,49.30,0.00,0.00,60.10,995.20,NA
2023-01-01 16:45:00,79.00,124.00,2.00,15.80,10.00,42.60,8.30,NA,77.60,0.40,44.60,NA,NA,NA,NA,18.80,63.50,0.60,46.00,0.00,0.00,60.40,995.10,NA
2023-01-01 17:00:00,79.00,124.00,3.00,17.50,11.80,40.00,8.70,NA,79.20,0.40,41.70,NA,NA,NA,NA,18.40,64.50,0.30,73.60,0.00,0.00,48.20,995.10,NA
2023-01-01 17:15:00,79.00,124.00,5.30,30.30,20.50,39.10,9.00,NA,67.50,0.40,41.10,NA,NA,NA,NA,17.60,66.40,0.50,44.20,0.00,0.00,40.60,995.10,NA
2023-01-01 17:30:00,79.00,124.00,4.70,52.80,31.90,37.50,9.00,NA,46.70,0.40,45.10,NA,NA,NA,NA,16.70,68.90,0.60,20.70,0.00,0.00,37.00,995.20,NA
2023-01-01 17:45:00,112.00,194.00,4.10,45.80,27.70,37.10,8.30,NA,42.90,0.40,52.30,NA,NA,NA,NA,16.00,71.00,0.40,20.00,0.00,0.00,36.30,995.30,NA
2023-01-01 18:00:00,112.00,194.00,3.80,62.60,36.40,38.30,7.40,NA,32.00,0.40,53.60,NA,NA,NA,NA,15.30,73.80,0.30,17.10,0.00,0.00,35.20,995.50,NA
2023-01-01 18:15:00,112.00,194.00,6.20,56.00,34.90,39.00,7.10,NA,28.00,0.50,50.00,NA,NA,NA,NA,14.70,76.40,0.30,16.90,0.00,0.00,34.90,995.70,NA
